@relation '20180909_h3c_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.d_tourismus_new numeric
@attribute r.d_vergnuegung_new numeric
@attribute r.d_sport_und_erholung_new numeric
@attribute r.d_public_service_new numeric
@attribute r.d_buero_new numeric
@attribute r.d_mobilitaet_new numeric
@attribute r.d_sonstiges_new numeric
@attribute r.d_gastronomie_new numeric
@attribute r.d_religion_new numeric
@attribute r.d_oeffentlicher_raum_new numeric
@attribute r.d_dienstleistung_new numeric
@attribute r.d_waren_new numeric
@attribute r.d_leerstand_new numeric
@attribute r.c_uebernachtung_new numeric
@attribute r.c_sehenswuerdigkeit_new numeric
@attribute r.c_kultur_new numeric
@attribute r.c_info_new numeric
@attribute r.c_sport_new numeric
@attribute r.c_erholung_new numeric
@attribute r.c_zwielicht_new numeric
@attribute r.c_bildung_new numeric
@attribute r.c_buero_new numeric
@attribute r.c_individual_new numeric
@attribute r.c_hipster_new numeric
@attribute r.c_sicherheit_new numeric
@attribute r.c_sonstiges_new numeric
@attribute r.c_ausgehen_new numeric
@attribute r.c_gaststaetten_new numeric
@attribute r.c_sozial_new numeric
@attribute r.c_cafe_new numeric
@attribute r.c_religioese_gebaeude_new numeric
@attribute r.c_post_new numeric
@attribute r.c_gesundheit_new numeric
@attribute r.c_wc_new numeric
@attribute r.c_bank_new numeric
@attribute r.c_telefon_new numeric
@attribute r.c_recycling_new numeric
@attribute r.c_parkbank_new numeric
@attribute r.c_briefe_und_pakete_new numeric
@attribute r.c_friedhof_new numeric
@attribute r.c_automaten_new numeric
@attribute r.c_oepnv_new numeric
@attribute r.c_restaurant_new numeric
@attribute r.c_fast_food_new numeric
@attribute r.c_friseur_new numeric
@attribute r.c_essen_und_trinken_new numeric
@attribute r.c_kleidung_new numeric
@attribute r.c_sonstige_waren_new numeric
@attribute r.c_werkstatt_new numeric
@attribute r.c_kosmetik_und_beauty_new numeric
@attribute r.c_medical_new numeric
@attribute r.c_print_new numeric
@attribute r.c_massage_new numeric
@attribute r.c_drogerie_new numeric
@attribute r.c_reisen_new numeric
@attribute r.c_technik_new numeric
@attribute r.c_spielzeug_und_geschenke_new numeric
@attribute r.c_waescherei_new numeric
@attribute r.c_kunst_new numeric
@attribute r.c_beerdigung_new numeric
@attribute r.c_handwerk_new numeric
@attribute r.c_leerstand_new numeric
@attribute r.c_sonstiger_shop_new numeric
@attribute r.c_sonstiges_gebaeude_new numeric
@attribute r.c_sonstiges_gelaende_new numeric
@attribute r.c_sonstiges_tourismus_new numeric
@attribute r.t_hostel_new numeric
@attribute r.t_hotel_new numeric
@attribute r.t_sonstige_new numeric
@attribute r.t_kunstwerk_new numeric
@attribute r.t_kunstzentrum_new numeric
@attribute r.t_gallerie_new numeric
@attribute r.t_info_new numeric
@attribute r.t_museum_new numeric
@attribute r.t_aussichtspunkt_new numeric
@attribute r.t_zoo_new numeric
@attribute r.t_schwimmen_new numeric
@attribute r.t_basketball_new numeric
@attribute r.t_fussball_new numeric
@attribute r.t_sportzentrum_new numeric
@attribute r.t_tischtennis_new numeric
@attribute r.t_sauna_new numeric
@attribute r.t_tennis_new numeric
@attribute r.t_kampfsport_new numeric
@attribute r.t_fitnesszentrum_new numeric
@attribute r.t_spielplatz_new numeric
@attribute r.t_wassersport_new numeric
@attribute r.t_spielothek_new numeric
@attribute r.t_sonstige_sportarten_new numeric
@attribute r.t_kindergarten_new numeric
@attribute r.t_buero_new numeric
@attribute r.t_tankstelle_new numeric
@attribute r.t_coworking_space_new numeric
@attribute r.t_universitaet_new numeric
@attribute r.t_poilzei_new numeric
@attribute r.t_feuerwehr_new numeric
@attribute r.t_kita_new numeric
@attribute r.t_hoehere_schule_new numeric
@attribute r.t_wochenmarkt_new numeric
@attribute r.t_kino_new numeric
@attribute r.t_biergarten_new numeric
@attribute r.t_autovermietung_new numeric
@attribute r.t_buecherei_new numeric
@attribute r.t_nachbarschaftszentrum_new numeric
@attribute r.t_theater_new numeric
@attribute r.t_eisdiele_new numeric
@attribute r.t_nachtclub_new numeric
@attribute r.t_kirche_new numeric
@attribute r.t_moschee_new numeric
@attribute r.t_sonstige_tempel_new numeric
@attribute r.t_schule_new numeric
@attribute r.t_bordell_new numeric
@attribute r.t_post_filiale_new numeric
@attribute r.t_sozialeinrichtung_new numeric
@attribute r.t_ladestation_new numeric
@attribute r.t_zahnarzt_new numeric
@attribute r.t_fahrradverleih_new numeric
@attribute r.t_fahrschule_new numeric
@attribute r.t_tierarzt_new numeric
@attribute r.t_botschaft_new numeric
@attribute r.t_taxistand_new numeric
@attribute r.t_wc_new numeric
@attribute r.t_bankfiliale_new numeric
@attribute r.t_arzt_new numeric
@attribute r.t_parkplatz_new numeric
@attribute r.t_bar_new numeric
@attribute r.t_apotheke_new numeric
@attribute r.t_pub_new numeric
@attribute r.t_telefon_new numeric
@attribute r.t_kaffee_new numeric
@attribute r.t_sonstige_cafes_new numeric
@attribute r.t_fahrrad_parkplatz_new numeric
@attribute r.t_muelleimer_new numeric
@attribute r.t_parkbank_new numeric
@attribute r.t_krankenhaus_new numeric
@attribute r.t_klinik_new numeric
@attribute r.t_geldautomat_new numeric
@attribute r.t_briefkasten_new numeric
@attribute r.t_friedhof_new numeric
@attribute r.t_musikschule_new numeric
@attribute r.t_paketautomat_new numeric
@attribute r.t_sonstige_automaten_new numeric
@attribute r.t_fahrscheinautomat_new numeric
@attribute r.t_parkticketautomat_new numeric
@attribute r.t_kotbeutelautomat_new numeric
@attribute r.t_zigarettenautomat_new numeric
@attribute r.t_suessigkeitenautomat_new numeric
@attribute r.t_briefmarkenautomat_new numeric
@attribute r.t_kondomautomat_new numeric
@attribute r.t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.t_getraenkeautomat_new numeric
@attribute r.t_grillplatz_new numeric
@attribute r.t_glascontainer_new numeric
@attribute r.t_glas__und_kleidungscontainer_new numeric
@attribute r.t_kleidungscontainer_new numeric
@attribute r.t_sonstige_container_new numeric
@attribute r.t_restaurant_italiener_new numeric
@attribute r.t_restaurant_deutsch_new numeric
@attribute r.t_restaurant_indisch_new numeric
@attribute r.t_restaurant_asiatisch_new numeric
@attribute r.t_restaurant_sushi_new numeric
@attribute r.t_restaurant_griechisch_new numeric
@attribute r.t_restaurant_steakhouse_new numeric
@attribute r.t_restaurant_international_new numeric
@attribute r.t_restaurant_tuerkisch_new numeric
@attribute r.t_fastfood_kebap_new numeric
@attribute r.t_fastfood_burger_new numeric
@attribute r.t_fastfood_asiatisch_new numeric
@attribute r.t_fastfood_pizza_new numeric
@attribute r.t_fastfood_pommesbude_new numeric
@attribute r.t_fast_food_sonstiges_new numeric
@attribute r.t_restaurant_sonstiges_new numeric
@attribute r.t_friseur_new numeric
@attribute r.t_baeckerei_new numeric
@attribute r.t_kleidung_new numeric
@attribute r.t_supermarkt_new numeric
@attribute r.t_kiosk_new numeric
@attribute r.t_florist_new numeric
@attribute r.t_fahrrad_new numeric
@attribute r.t_kosmetik_und_beauty_new numeric
@attribute r.t_optiker_new numeric
@attribute r.t_schuhe_new numeric
@attribute r.t_buecher_new numeric
@attribute r.t_massage_new numeric
@attribute r.t_schmuck_new numeric
@attribute r.t_autoreperatur_new numeric
@attribute r.t_drogerie_new numeric
@attribute r.t_reisen_new numeric
@attribute r.t_mobilfunk_new numeric
@attribute r.t_moebel_new numeric
@attribute r.t_getraenke_new numeric
@attribute r.t_feinkost_new numeric
@attribute r.t_elektronik_new numeric
@attribute r.t_boutique_new numeric
@attribute r.t_autohaus_new numeric
@attribute r.t_spirituosen_new numeric
@attribute r.t_geschenke_new numeric
@attribute r.t_postenmarkt_new numeric
@attribute r.t_schlachter_new numeric
@attribute r.t_waescherei_new numeric
@attribute r.t_computer_new numeric
@attribute r.t_spielzeug_new numeric
@attribute r.t_copyshop_new numeric
@attribute r.t_schneider_new numeric
@attribute r.t_foto_new numeric
@attribute r.t_kunst_new numeric
@attribute r.t_suessigkeiten_new numeric
@attribute r.t_dekoration_new numeric
@attribute r.t_reinigung_new numeric
@attribute r.t_beerdigung_new numeric
@attribute r.t_sport_new numeric
@attribute r.t_zoofachgeschaeft_new numeric
@attribute r.t_textilgeschaeft_new numeric
@attribute r.t_hoergeraete_new numeric
@attribute r.t_baumarkt_new numeric
@attribute r.t_leerstand_new numeric
@attribute r.t_medical_new numeric
@attribute r.t_second_hand_new numeric
@attribute r.t_zeitung_new numeric
@attribute r.t_eisenwarenhandlung_new numeric
@attribute r.t_sonstiger_shop_new numeric
@attribute r.t_baudenkmal_new numeric
@attribute r.t_haltestelle_new numeric
@attribute r.t_sonstiges_gebaeude_new numeric
@attribute r.t_sonstiges_gelaende_new numeric
@attribute r.t_sonstiges_denkmal_new numeric
@attribute r.t_sonstiges_tourismus_new numeric
@attribute r.t_sonstiges_sport_new numeric
@attribute r.t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.208398,0,0,0.243132,0.069466,3.438575,0,0.173665,0,0.520996,0.138932,0.382064,0,0.138932,0,0,0.069466,0,0,0,0,0.069466,0.138932,0,0,0,0,0,0,0,0,0,0.208398,0,0.034733,0.034733,0.208398,0,0,0,0,3.299642,0.138932,0.034733,0,0.173665,0.034733,0.069466,0,0,0.034733,0.034733,0.104199,0,0,0,0,0,0,0.034733,0,0,0.034733,0.277865,0,0,0.034733,0.104199,0,0,0,0,0.069466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069466,0.034733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069466,0,0,0.034733,0,0.034733,0,0,0.069466,0.034733,0,0,0,0.034733,0,0,0.034733,0.208398,0,0.034733,0,0.034733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034733,0,0,0.034733,0,0.034733,0,0,0,0,0,0,0.034733,0,0,0.034733,0,0.034733,0.034733,0,0.104199,0,0,0,0,0,0.034733,0.104199,0,0,0,0,0,0,0.034733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034733,0,0.034733,0,0.034733,0,0.034733,0,0,0,0,0,0,0.034733,0,3.299642,0.277865,0,0,0,0,0,negativ
0.122855,0,0,0.122855,0.163807,1.310455,0,0.655227,0.040952,0.532372,0.286662,0.696179,0,0,0.122855,0,0,0,0,0,0.040952,0.163807,0.081903,0,0,0,0,0,0,0.24571,0.040952,0,0.081903,0.081903,0,0,0,0.204759,0,0,0.122855,1.228552,0.286662,0.122855,0.040952,0.163807,0.122855,0.163807,0.040952,0,0,0.040952,0.122855,0,0.040952,0,0,0.081903,0.081903,0,0,0,0.081903,0.122855,0,0,0,0,0,0.040952,0,0,0,0,0.040952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040952,0.163807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122855,0,0,0.040952,0,0,0,0,0,0,0,0,0,0.040952,0,0,0.081903,0,0.040952,0,0,0,0,0,0,0.122855,0.081903,0,0.204759,0,0,0,0,0,0,0,0.081903,0.122855,0,0,0,0,0,0,0,0.040952,0,0,0,0,0,0,0.040952,0.040952,0,0,0,0,0.040952,0.040952,0.040952,0.081903,0,0,0,0,0.122855,0.040952,0.040952,0.081903,0,0.081903,0.040952,0,0,0,0,0.040952,0.122855,0.040952,0,0,0.040952,0,0,0,0,0,0,0.040952,0.040952,0,0,0,0.081903,0,0,0,0,0.081903,0,0,0,0,0,0,0.040952,0.040952,0,0,0,0,0.040952,0,0,0.081903,0,1.105696,0.122855,0,0.040952,0,0,0,negativ
0.066002,0.198007,0.264009,0.132004,0.330011,1.782061,0,0.660022,0.066002,1.650056,0.264009,0.660022,0,0.066002,0,0,0,0.132004,0.132004,0,0.066002,0.330011,0.132004,0,0,0,0,0.198007,0,0,0.066002,0,0.066002,0.066002,0,0,0.066002,0.990034,0.066002,0,0.198007,1.650056,0.528018,0.132004,0,0.198007,0,0.066002,0.198007,0.066002,0,0,0.198007,0.066002,0,0,0.066002,0,0,0,0,0,0.066002,0.264009,0,0,0,0,0.066002,0,0,0,0,0,0,0,0,0,0,0.066002,0.066002,0,0,0,0,0.132004,0,0,0,0.066002,0.330011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066002,0,0,0.066002,0.066002,0.066002,0.132004,0,0,0,0.066002,0.066002,0.990034,0,0,0,0,0,0,0.066002,0.066002,0.132004,0,0,0,0.066002,0,0,0,0.066002,0,0,0,0,0,0.066002,0,0,0.132004,0,0.066002,0,0,0,0,0,0,0,0,0.132004,0.264009,0,0.066002,0,0,0.132004,0,0.132004,0.066002,0,0,0,0.198007,0,0.066002,0.066002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066002,0,0,0,0,0,0,0,0,0,0,0.066002,0,0,0,0,0,0,0,0.066002,0,1.518052,0.264009,0,0,0,0,0,negativ
0.409455,0.409455,0.148893,0.335008,0.930579,5.992928,0.037223,1.712265,0.074446,5.099572,0.70724,2.196166,0.037223,0.074446,0.186116,0.111669,0.148893,0.074446,0.074446,0.037223,0.074446,0.930579,4.13177,0,0,0.037223,0.037223,0.223339,0.037223,0.260562,0.074446,0,0.111669,0,0.111669,0,4.057324,0.372232,0.111669,0,0.037223,1.861158,1.191141,0.260562,0.335008,0.818909,0.297785,0.372232,0.111669,0.148893,0,0.037223,0.111669,0.037223,0.074446,0.037223,0.037223,0.037223,0.074446,0,0,0.037223,0.372232,0.521124,0,0,0,0.074446,0,0.186116,0,0.037223,0.148893,0.037223,0,0,0,0,0,0,0.037223,0,0,0,0,0.037223,0,0,0.037223,0.037223,0.930579,0.037223,0,0,0,0,0,0.037223,0,0,0,0.037223,0,0,0.037223,0.111669,0.037223,0.074446,0,0,0,0.037223,0,0.037223,0.148893,0.074446,0.186116,0,0,0.037223,0,0,0.037223,0.037223,0.074446,0.148893,0,0.074446,0,0.074446,0.074446,3.573423,4.057324,0.372232,0,0,0.074446,0.111669,0,0,0,0,0,0.074446,0.037223,0,0,0,0,0,0,0,0,0,0,0,0.297785,0.037223,0,0.186116,0.074446,0.037223,0.037223,0,0,0,0,0.111669,0.037223,0,0.111669,0.521124,0.335008,0.260562,0.148893,0.074446,0.260562,0.074446,0.037223,0.148893,0,0,0.037223,0.111669,0.037223,0.074446,0.037223,0.074446,0,0.111669,0.074446,0.111669,0.037223,0.037223,0,0.037223,0.037223,0.037223,0,0.037223,0.074446,0,0,0.037223,0.037223,0.037223,0,0.037223,0,0,0.074446,0,0,0,0,0.037223,0,0,0,0,0.372232,0,1.861158,0.521124,0,0,0,0,0.037223,positiv
0.125156,0.250313,0.166875,0.125156,0.083438,1.543596,0,0.667501,0,1.084689,0.542345,1.376721,0.041719,0.083438,0.041719,0.083438,0,0.041719,0.125156,0,0.041719,0.083438,0.125156,0,0,0,0,0.166875,0,0,0,0,0,0,0.083438,0.041719,0,0.458907,0.041719,0,0.083438,1.41844,0.542345,0.125156,0.250313,0.208594,0.166875,0.250313,0.125156,0.125156,0.083438,0,0.125156,0.041719,0.041719,0.041719,0,0,0.083438,0,0,0.041719,0.375469,0.458907,0,0,0.041719,0.041719,0,0.041719,0,0,0,0,0,0,0,0,0,0,0.041719,0,0,0,0,0.041719,0,0,0,0,0.083438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083438,0,0,0,0,0,0.041719,0,0,0,0,0,0.041719,0,0,0,0,0,0,0,0.083438,0.041719,0,0.125156,0.041719,0,0,0,0,0.458907,0,0,0.083438,0.041719,0,0,0,0,0.166875,0,0,0.041719,0.041719,0,0,0,0,0,0,0,0,0,0.125156,0,0.041719,0.125156,0,0.041719,0,0,0,0,0,0.041719,0.041719,0,0.041719,0.208594,0.250313,0.083438,0.125156,0.041719,0,0,0.083438,0.125156,0.041719,0,0,0.125156,0.083438,0.041719,0.041719,0.041719,0.041719,0.041719,0,0.083438,0,0,0,0,0,0,0,0,0.083438,0,0,0.041719,0.041719,0.041719,0,0.041719,0,0,0,0,0,0.041719,0,0.041719,0,0,0,0,0.375469,0,1.251564,0.458907,0,0,0,0,0.083438,negativ
0.506236,0.414193,0.138064,0.460214,0.184086,1.610751,0,2.807308,0,3.773759,1.426665,6.443002,0,0.32215,0.138064,0.046021,0.046021,0.092043,0.046021,0.046021,0,0.184086,0.414193,0,0,0.046021,0.092043,0.230107,0,0.368172,0,0.092043,0.184086,0.092043,0.230107,0.184086,0.092043,1.840858,0,0,0.230107,1.196558,1.380643,1.058493,0.6443,1.058493,1.564729,0.782365,0.184086,0.32215,0.046021,0.230107,0.32215,0.32215,0.138064,0.552257,0.138064,0,0.230107,0,0.046021,0,1.2886,1.242579,0,0,0,0.230107,0.092043,0.138064,0,0.046021,0.046021,0,0,0,0,0,0,0.046021,0.046021,0,0,0,0,0,0,0,0,0,0.184086,0,0,0,0,0,0,0,0,0,0,0.046021,0,0,0,0.230107,0.092043,0,0,0,0,0.046021,0.092043,0,0,0.092043,0.138064,0.046021,0,0,0,0.092043,0.092043,0.092043,0,0.184086,0,0.046021,0.184086,0.046021,0.092043,0.230107,0.092043,1.840858,0,0,0.138064,0,0,0,0,0.092043,0.230107,0,0,0,0.092043,0,0,0,0.046021,0,0,0,0,0,0.414193,0,0.092043,0.32215,0.046021,0,0.046021,0.046021,0,0.276129,0.092043,0.138064,0.046021,0,0.506236,0.414193,0.6443,0.092043,0.828386,0.506236,0.276129,0,0.138064,0.32215,0.046021,0.414193,0.184086,0.32215,0.092043,0,0.32215,0.138064,0.414193,0.092043,0,0.138064,0.138064,0.230107,0.046021,0.046021,0.092043,0.092043,0,0,0.046021,0.046021,0.046021,0,0,0.230107,0,0.230107,0,0,0.092043,0,0.230107,0,0.046021,0,0,0,0,0,1.2886,0,0.96645,1.242579,0,0,0,0,0.046021,positiv
2.387713,1.677852,0.516262,1.871451,0.838926,4.904491,0,5.420754,0,4.323696,2.387713,17.811048,0,1.677852,0.516262,0.322664,0.193598,0.193598,0.322664,0.258131,0.064533,0.838926,0.645328,0,0.064533,0,0.258131,0.838926,0,0.774393,0,0,0.903459,0,0.838926,0,0.193598,1.871451,0.064533,0,0.193598,4.259164,3.355705,1.290656,0.838926,1.419721,8.453795,2.968508,0,0.967992,0.774393,0.258131,0.193598,0.322664,0.258131,0.387197,0.516262,0.129066,0.580795,0,0,0,2.129582,2.000516,0,0,0,1.226123,0.451729,0.451729,0,0.322664,0.193598,0,0.064533,0,0,0,0,0.064533,0.129066,0,0,0,0,0.129066,0,0.129066,0,0,0.838926,0,0,0,0,0.064533,0,0,0,0.064533,0,0,0.064533,0,0,0.322664,0.193598,0,0,0,0,0.129066,0,0,0,0.258131,0.258131,0,0,0,0.064533,0,0.258131,0.258131,0.258131,0.451729,0.387197,0.387197,0,0.064533,0.387197,0.064533,0.193598,1.871451,0,0,0.580795,0.064533,0,0,0,0,0.838926,0,0,0,0.064533,0,0,0.129066,0,0,0,0,0,0,0.903459,0.193598,0.064533,0.387197,0.064533,0.064533,0.193598,0.129066,0.129066,0.064533,0.193598,0.129066,0.258131,0,0.645328,1.226123,0.838926,0.451729,4.710893,0.193598,0.322664,0.451729,0,0.967992,0.516262,0.967992,0.193598,0.193598,1.419721,0,0.322664,0.258131,0.193598,0.322664,0,0.322664,0.193598,2.194115,0,0.129066,0.387197,0,0,0.064533,0,0.129066,0,0.258131,0.193598,0.387197,0,0.645328,0.064533,0,0.258131,0,0.129066,0.064533,0,0,0.193598,0.064533,0.064533,0,2.129582,0,3.420237,2.000516,0,0,0,0,0.193598,negativ
0.200924,0.13395,0.334874,0.535798,0.334874,1.473445,0,0.803697,0.066975,0,0.468823,1.808318,0,0.13395,0.066975,0,0,0.334874,0,0,0.13395,0.334874,0,0,0,0,0,0.13395,0.13395,0,0.066975,0,0.13395,0,0.13395,0,0,0,0,0,0,1.473445,0.736722,0.066975,0.334874,0.535798,0.468823,0.334874,0.066975,0.13395,0,0.066975,0,0,0,0.066975,0,0,0.066975,0,0,0,0.200924,0,0,0,0,0.066975,0.066975,0.066975,0,0,0,0,0,0,0,0,0,0,0.267899,0,0,0,0.066975,0,0,0,0,0.13395,0.334874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066975,0,0,0,0,0,0.13395,0,0,0,0,0,0,0,0,0,0.13395,0,0,0,0.13395,0,0,0,0,0,0,0,0,0.13395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066975,0,0,0.13395,0.066975,0,0.066975,0,0.066975,0,0,0,0.066975,0,0,0.334874,0.334874,0.200924,0.200924,0,0,0.066975,0,0.13395,0,0.13395,0,0,0.200924,0,0,0,0.066975,0,0.066975,0.200924,0,0,0.066975,0.066975,0,0,0,0,0,0,0,0.066975,0.066975,0,0,0,0,0,0,0.066975,0,0,0,0,0,0.066975,0.066975,0,0.200924,0,1.473445,0,0,0,0,0,0,negativ
0.105558,0,0,0.263894,0.369452,3.905631,0.052779,0,0,0.580567,0.105558,0.105558,0,0.052779,0.052779,0,0,0,0,0,0.052779,0.369452,0.052779,0,0,0.052779,0,0,0,0,0,0,0.211115,0,0,0,0,0.475009,0.052779,0,0,3.852853,0,0,0,0.052779,0,0,0,0,0,0,0,0.052779,0.052779,0,0,0.052779,0,0,0,0,0,0.052779,0,0,0,0.052779,0,0.052779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369452,0,0,0,0,0,0,0,0,0,0,0,0.052779,0,0,0,0,0,0,0,0,0,0,0,0,0.052779,0,0,0,0.052779,0,0,0,0.105558,0,0,0.052779,0,0,0,0,0.052779,0,0.475009,0,0,0,0.052779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052779,0.052779,0,0,0.052779,0,0,0,0,0,0,0,0,0.052779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.852853,0.052779,0,0,0,0,0,negativ
0,0,0,0.137391,0.343477,1.923473,0,0.343477,0,0.137391,0.068695,0.206086,0,0,0,0,0,0,0,0,0,0.343477,0.137391,0,0,0,0,0,0.137391,0.068695,0,0,0,0,0,0,0.068695,0,0,0,0,1.786082,0.206086,0.068695,0,0.068695,0,0,0,0,0,0,0,0.068695,0,0,0,0,0,0.068695,0,0,0.068695,0.068695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343477,0,0,0,0,0,0,0,0,0,0,0.068695,0,0,0,0,0,0,0,0,0,0,0,0.137391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068695,0.068695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068695,0,0,0,0,0.137391,0,0,0,0,0,0,0,0,0,0,0.068695,0,0,0.068695,0,0,0,0,0.068695,0,0,0,0,0,0,0,0,0,0.068695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068695,0,0,0,0,0,0,0,0,0,0,0.068695,0,1.786082,0.068695,0,0,0,0,0,negativ
0,0.054633,0,0.327797,0,1.52972,0,0.327797,0,0.109266,0.109266,0.273164,0,0,0,0,0,0,0,0.054633,0,0,0.163899,0,0,0,0,0,0.218531,0,0,0,0.054633,0,0.054633,0,0,0.054633,0,0,0.054633,1.365822,0.273164,0.054633,0,0.109266,0,0,0.054633,0,0,0,0.054633,0,0,0,0,0,0.054633,0.054633,0.054633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109266,0,0,0,0,0,0,0,0.054633,0,0.109266,0,0.054633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163899,0,0.054633,0,0,0.054633,0,0,0,0,0.054633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054633,0,0,0,0,0,0.273164,0,0.054633,0,0,0,0,0.054633,0,0,0,0,0.054633,0,0,0,0,0,0,0,0,0,0,0,0.054633,0,0,0,0,0,0,0,0,0.054633,0,0,0,0,0.054633,0,0,0,0,0.054633,0,0,0,0,0,0,0,1.365822,0,0,0,0,0,0,negativ
0.289333,0.128593,0.096444,0.225037,0.160741,1.350222,0,0.932296,0.032148,0.321481,0.610815,1.832444,0,0.289333,0,0,0,0.032148,0.064296,0,0,0.160741,0.096444,0,0,0,0.032148,0.096444,0.064296,0.128593,0.032148,0,0.064296,0,0.096444,0,0,0.032148,0,0,0,1.253777,0.771555,0.032148,0.257185,0.578666,0.35363,0.450074,0,0.096444,0.064296,0.096444,0.128593,0,0.032148,0,0,0.096444,0.064296,0,0,0,0.225037,0.289333,0,0,0.032148,0.257185,0,0,0,0,0,0,0,0,0,0,0,0,0.032148,0,0,0,0,0.032148,0,0,0,0,0.160741,0,0,0,0,0,0,0,0,0,0,0.032148,0,0.032148,0,0,0.032148,0,0,0.032148,0,0,0,0.032148,0,0.032148,0.064296,0,0,0,0,0,0.064296,0.032148,0,0,0,0.096444,0,0,0.128593,0,0,0.032148,0,0,0.032148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160741,0.032148,0.064296,0.160741,0,0.064296,0.032148,0,0,0,0,0,0.032148,0,0,0.257185,0.257185,0.096444,0.192889,0.128593,0.032148,0.096444,0,0.096444,0.064296,0.032148,0.096444,0.128593,0.160741,0,0,0.032148,0,0.160741,0.128593,0.096444,0,0.032148,0,0.096444,0,0,0,0.096444,0,0,0,0.064296,0,0.064296,0,0.032148,0,0,0,0,0,0,0,0,0,0.032148,0,0,0.225037,0,1.253777,0.289333,0,0,0,0,0.032148,negativ
0.131087,0.065544,0.131087,0.196631,0.393262,1.441961,0,0.393262,0,0.589893,0.262175,0.524349,0,0,0.131087,0,0,0.065544,0.065544,0,0,0.393262,0,0,0,0.065544,0,0.065544,0,0.065544,0,0,0,0,0.131087,0,0,0.262175,0,0,0,1.441961,0.327718,0,0.065544,0.196631,0.065544,0,0.131087,0,0,0,0.131087,0,0,0,0,0.065544,0,0,0,0,0.131087,0.327718,0,0,0,0,0,0.131087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065544,0,0,0,0,0,0.393262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065544,0,0,0,0,0,0,0,0,0,0.065544,0,0,0.065544,0,0,0.262175,0,0,0.131087,0,0,0,0,0,0.065544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065544,0.065544,0,0,0,0,0.065544,0.065544,0,0,0,0,0,0,0,0.065544,0.065544,0,0,0,0.196631,0,0.131087,0,0,0,0,0.131087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065544,0,0,0,0.065544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131087,0,1.376417,0.327718,0,0,0,0,0.065544,positiv
