@relation '20180909_h1_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R17-89-weka.filters.unsupervised.attribute.Remove-R2,4-14-weka.filters.unsupervised.attribute.Remove-R1,3-233-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.oa_total_d_tourismus_stock numeric
@attribute r.oa_total_d_vergnuegung_stock numeric
@attribute r.oa_total_d_sport_und_erholung_stock numeric
@attribute r.oa_total_d_public_service_stock numeric
@attribute r.oa_total_d_buero_stock numeric
@attribute r.oa_total_d_mobilitaet_stock numeric
@attribute r.oa_total_d_sonstiges_stock numeric
@attribute r.oa_total_d_gastronomie_stock numeric
@attribute r.oa_total_d_religion_stock numeric
@attribute r.oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.oa_total_d_dienstleistung_stock numeric
@attribute r.oa_total_d_waren_stock numeric
@attribute r.oa_total_d_leerstand_stock numeric
@attribute r.oa_gastro_c_fast_food_stock numeric
@attribute r.oa_gastro_c_restaurant_stock numeric
@attribute r.oa_gastro_c_cafe_stock numeric
@attribute r.oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.oa_gastro_t_restaurant_international_stock numeric
@attribute r.oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.oa_gastro_t_eisdiele_stock numeric
@attribute r.oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.oa_gastro_t_kaffee_stock numeric
@attribute r.oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.oa_gastro_t_fastfood_burger_stock numeric
@attribute r.oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.oa_dl_c_friseur_stock numeric
@attribute r.oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.oa_dl_c_massage_stock numeric
@attribute r.oa_dl_c_reisen_stock numeric
@attribute r.oa_dl_c_waescherei_stock numeric
@attribute r.oa_dl_c_beerdigung_stock numeric
@attribute r.oa_pubserv_c_bildung_stock numeric
@attribute r.oa_pubserv_c_sicherheit_stock numeric
@attribute r.oa_pubserv_c_sonstiges_stock numeric
@attribute r.oa_pubserv_c_sozial_stock numeric
@attribute r.oa_pubserv_c_gesundheit_stock numeric
@attribute r.oa_pubserv_c_bank_stock numeric
@attribute r.oa_waren_c_essen_und_trinken_stock numeric
@attribute r.oa_waren_c_kleidung_stock numeric
@attribute r.oa_waren_c_sonstige_waren_stock numeric
@attribute r.oa_waren_c_werkstatt_stock numeric
@attribute r.oa_waren_c_medical_stock numeric
@attribute r.oa_waren_c_print_stock numeric
@attribute r.oa_waren_c_drogerie_stock numeric
@attribute r.oa_waren_c_technik_stock numeric
@attribute r.oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.oa_waren_c_kunst_stock numeric
@attribute r.oa_waren_c_handwerk_stock numeric
@attribute r.oa_waren_c_sonstiger_shop_stock numeric
@attribute r.oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.oa_vergnuegung_t_gallerie_stock numeric
@attribute r.oa_vergnuegung_t_museum_stock numeric
@attribute r.oa_vergnuegung_t_zoo_stock numeric
@attribute r.oa_vergnuegung_t_spielothek_stock numeric
@attribute r.oa_vergnuegung_t_kino_stock numeric
@attribute r.oa_vergnuegung_t_biergarten_stock numeric
@attribute r.oa_vergnuegung_t_theater_stock numeric
@attribute r.oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.oa_vergnuegung_t_bordell_stock numeric
@attribute r.oa_vergnuegung_t_bar_stock numeric
@attribute r.oa_vergnuegung_t_pub_stock numeric
@attribute r.oa_sport_t_schwimmen_stock numeric
@attribute r.oa_sport_t_basketball_stock numeric
@attribute r.oa_sport_t_fussball_stock numeric
@attribute r.oa_sport_t_sportzentrum_stock numeric
@attribute r.oa_sport_t_tischtennis_stock numeric
@attribute r.oa_sport_t_sauna_stock numeric
@attribute r.oa_sport_t_tennis_stock numeric
@attribute r.oa_sport_t_kampfsport_stock numeric
@attribute r.oa_sport_t_fitnesszentrum_stock numeric
@attribute r.oa_sport_t_spielplatz_stock numeric
@attribute r.oa_sport_t_wassersport_stock numeric
@attribute r.oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.oa_sport_t_sonstiges_sport_stock numeric
@attribute r.oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.status_klasse_prj_bi {hoch,niedrig}

@data
0.624894,1.011785,0.814999,1.072081,1.585761,1.128783,0.627053,1.264455,0.090396,0.879703,0.925394,0.914162,2.107874,1.048196,1.003611,0.846274,0.787742,1.104563,0.951709,1.1791,0.269273,1.504258,1.569547,0.618509,0.894039,1.06203,0.776953,1.208237,0.17464,1.750199,0.639836,1.752371,0.859294,1.263797,0.630298,1.03247,0.327477,1.611796,0.926125,1.230636,0,1.1145,0.028522,1.032565,1.141808,0.973133,0.799234,1.235987,0.397233,0.809312,1.534762,1.776404,0.265565,0.475235,1.35136,0.566312,1.227578,0.776622,1.17192,0.802608,0.386848,0.925257,0,4.046538,0,1.699436,0.269263,0.261548,0.90552,0.986022,0.882355,0,1.829042,0,0.846951,2.037212,2.139925,0,1.27395,0,0.315806,0,1.528754,0,1.312729,hoch
1.815246,1.425914,1.124818,1.183579,1.210035,1.099623,0.84109,0.781977,4.363093,0.997696,0.763468,0.675562,0,1.047567,0.941803,1.216002,1.100807,0.818217,1.234524,1.114348,0.897933,0.789992,0.696054,0.419297,3.006966,0.767206,0.664126,1.516821,1.563649,1.479226,1.663548,0.558935,0.890821,1.302193,0.855132,1.087407,0.50704,1.309597,1.192707,0.741274,0,1.3104,2.554958,1.108318,1.741752,0.436471,0.893779,1.522893,0.292019,0.307603,1.113241,0.760589,1.075638,0.363003,1.551206,0.52204,0.373041,0,1.287651,0.805842,0.462,0.350537,0,2.986058,0.439343,0.531865,0.495958,0.550797,1.720923,0.964317,0.90278,0,0.406447,0,1.023307,1.999742,1.166461,0,0.398573,1.56605,0.388429,0,1.949352,0,1.300317,niedrig
1.722224,1.283194,0.949591,0.713732,1.566247,1.29637,2.167463,0.937625,2.974315,1.10797,0.562021,0.540367,0,0.791816,1.052718,1.257287,1.136456,1.874983,0.912071,0.748223,1.412468,0,1.215213,0.94512,1.796482,0.941295,1.092692,1.563583,0.883088,0.855498,0.707654,0.247699,0.70995,2.392129,0.757807,1.047725,1.056703,0.69873,1.052663,1.218562,0,1.004558,2.634074,1.407018,1.462458,0.518027,1.48611,1.339375,0.245043,0.740534,0.894765,0.934216,1.548517,0.737469,1.343125,1.281828,1.222861,0.308376,1.1257,2.723209,0.46342,1.826981,0,1.255827,1.543348,0.127789,1.746598,1.947586,1.25155,0.788674,0.66175,0,0.668802,0,1.061772,1.676117,0.279256,0,0.588234,7.207881,0.46104,0,1.998455,0,0.707526,niedrig
1.343184,1.407155,0.960372,1.388394,1.098191,1.086164,0.854067,0.970073,2.726638,0.842107,0.890717,0.827361,0,1.071129,0.967867,0.99617,1.061978,0.959795,1.263922,0.989687,1.070558,1.342711,0.81017,0.633049,2.329449,0.815984,0.719979,1.238218,0.968256,1.838289,1.516407,0.493673,0.895263,1.177566,0.784811,1.134575,0.375476,1.33266,0.990949,0.806931,0,1.357654,1.453757,1.395974,1.398628,0.548671,0.726569,1.371508,0.353145,0.40561,1.10164,1.239838,1.212986,0.4636,1.726901,0.572653,0.717365,0.042662,1.282844,0.968789,0.103957,0.264899,0,4.783585,0.224445,1.045767,0.274922,0.409994,1.428827,0.718843,0.902297,0,0.065923,0,1.378502,1.857057,2.546514,0,0.824952,0.716828,0.273308,0,1.629177,0,1.689224,niedrig
1.656204,0.973653,0.833405,1.108742,1.452092,1.224021,1.483566,0.937227,1.389829,0.940075,0.836461,0.765634,0.097026,0.983589,1.032162,0.853535,0.922432,1.334094,2.027582,0.92501,0.430383,0.923908,0.65305,0.388644,2.073642,1.034692,0.728085,1.152918,0.422848,1.600912,1.640493,0.463067,0.714377,1.138537,0.73586,0.986898,0.166761,1.3173,1.609842,1.43509,0,1.236482,1.169056,1.540838,1.678309,0.637099,0.802067,1.39604,0.447566,0.506175,0.883966,2.018743,1.175243,0.291482,1.428763,0.986275,0.579768,0.027597,0.934171,2.012037,0,0.78838,0,2.967143,0.094404,3.482428,0.344292,0.222251,0.782874,0.710452,1.080619,0,0.082332,0,3.245913,2.010644,1.404334,0,0.481079,0.222097,0.177173,0,0.758917,0,1.817164,hoch
1.869663,0.785395,0.724429,0.812771,1.223728,1.618068,3.08974,0.749022,2.699114,1.165511,0.439202,0.430445,0,0.792468,1.099652,0.97605,1.319926,2.195584,1.863963,0.83431,1.145096,0,0.500402,0.580944,1.878724,0.89242,0.940826,1.103285,0.759857,0.674113,1.199386,0,0.807455,2.163328,0.823739,1.074089,0.409188,0.833203,0.973667,1.879638,0,1.04633,3.043821,1.91403,1.679947,0.45813,1.407966,1.375293,0.228079,0.515988,1.065782,1.302721,1.693641,0.41291,1.344211,1.284146,0.765578,0,1.177083,2.814446,0,1.398055,0,1.606545,0.879244,1.184817,1.776772,1.089265,1.267646,0.687872,0.842871,0,0,0,1.630128,2.201825,0,0,0.337155,3.678223,0.371896,0,1.160669,0,1.114754,niedrig
1.917607,0.542352,0.616414,0.679719,1.028504,1.834017,3.969617,0.691071,1.466611,1.222718,0.367878,0.360836,0,0.911107,1.062086,0.874225,1.349579,2.566052,1.357106,0.77365,0.806614,0,0.271624,0.47278,1.361221,0.875072,1.123462,0.851316,0.468004,0.494992,1.615387,0,1.12171,2.522946,0.997328,1.01557,0.353288,0.637428,0.990933,2.604617,0,0.994319,3.886107,2.722797,1.256362,0.424727,1.621498,1.296514,0.230573,0.481257,1.410758,1.255744,1.421418,0.356212,1.641561,1.37389,0.668036,0,1.317136,3.086173,0.011311,1.633916,0,1.285623,0.657033,1.611496,2.544816,0.855348,0.89228,0.585057,0.909884,0,0,0,1.578974,2.362802,0,0,0.286549,2.607334,0.397243,0,0.654246,0,1.250663,hoch
1.386315,0.757197,0.649985,0.906578,1.339532,1.382836,2.649323,0.964832,0.428984,1.074661,0.646933,0.682149,1.427693,0.889578,1.072291,0.872535,0.781523,1.439175,1.04248,0.942425,0.234866,1.127934,1.193409,0.503875,0.77014,1.307841,0.734615,1.340775,0.092115,1.33024,0.677906,1.26624,0.540115,1.038589,0.683538,1.049124,0.152062,1.42061,1.039275,1.520311,0,1.007027,0.217412,1.756073,1.368258,0.915798,1.061674,1.294851,0.474567,0.854158,1.41742,1.753451,0.520108,0.285883,1.09272,0.736272,0.882004,0.483188,0.961004,1.133886,0.37811,2.819003,0,2.057981,0.009363,5.207407,0.460355,0.206444,0.602011,0.84011,0.920827,0,1.553345,0,1.79758,2.099063,0.918332,0,0.782256,0.021965,0.276158,0,0.385493,0,1.918066,hoch
0.851805,1.847511,0.89105,0.973625,1.380917,0.596996,0,0.634692,3.303101,1.049106,1.338419,1.231346,0.572379,2.217776,0.558787,0.285918,0.280306,0.641247,0.107814,1.413963,0,0,0.532107,1.264061,0.768618,0.46258,0.467085,0.265025,0,4.247355,0.279085,0.203172,3.404053,3.156612,1.682904,1.101877,1.049987,0.911865,0.81062,0.490541,1.369548,1.244882,0,1.181712,1.714089,0.906716,0.426175,1.352853,0.478487,0.890626,1.479139,0.28328,0.518017,0.442725,1.931484,0.733784,0,0,1.006005,0,2.313515,0.683361,0,4.462399,0,0.017158,0.540247,0.090812,1.414517,0.542845,1.022562,0,4.775384,0,0,2.194343,0,0,1.793103,0,0.959025,0,0.109683,0,0,niedrig
0.619946,1.329696,0.535769,1.049722,0.738058,0.671665,0,0.742261,2.712448,1.116616,1.395101,1.259807,3.162291,2.100455,0.504784,0.92933,0.516377,0.171834,0.438496,0.539736,0.096808,0.402404,0.208884,0.579954,2.250969,0.512818,1.103638,1.007304,0.437831,3.312278,1.593605,1.042812,2.236007,3.096513,1.71543,1.145086,1.04654,0.442794,0.665016,0.837156,2.1296,1.035194,0.373442,1.507787,0.734957,0.76848,1.121033,1.010478,0.856933,0.943872,1.013245,0.896455,0.72971,1.372589,1.622333,0.534103,0.118108,0.398392,1.31451,0.359054,0.835625,0.457117,0,4.263916,0.117929,0,0.286259,0.837424,1.557718,0.899858,0.820658,0,3.603532,0,0.36056,2.340555,0.355328,0,1.07226,1.073673,0.676419,0,0.830663,0,0.30196,niedrig
0.854025,1.087888,0.871635,0.879558,1.124457,1.021588,0,0.937364,1.464758,1.117133,0.798998,0.954969,2.415048,1.162536,0.874145,1.30341,0.741724,0.831902,0.859659,1.087372,0.637566,0.581763,0.468277,1.4063,0.863699,0.901614,1.696882,1.257694,0.683182,0.799534,1.87167,0.403853,1.07643,1.775404,1.352202,1.158033,0.958109,0.860869,0.64985,0.670826,0.682207,0.854329,1.160971,0.857566,1.066023,0.92419,1.257577,1.213149,0.63374,0.952865,0.695254,0.642276,1.074691,0.836711,0.74521,0.477764,0.298537,1.622007,1.341572,1.565718,1.046501,1.457012,0,1.341176,0.829834,0.462795,0.48379,1.304772,0.475861,1.189593,0.911703,0,1.953049,0,0.680561,2.032217,0.148448,0,0.572259,0.732546,0.757046,0,1.517263,0,0.558071,niedrig
1.265571,1.155877,1.009365,0.797044,2.250599,0.945221,0.096661,0.918838,2.006993,1.136253,0.805281,0.805118,0.670118,1.001146,0.925799,1.438647,0.741239,1.025498,0.725747,1.232014,1.073693,0.112647,0.726887,1.061495,0.614051,0.984501,1.544864,1.507948,1.091073,0.654879,1.161214,0.104076,0.583061,1.037248,1.439531,0.979908,0.80394,1.169209,1.363601,0.948588,0.340827,0.66242,2.020671,0.845273,1.025791,1.076773,1.360242,1.258554,0.505579,0.879786,1.187799,0.887223,0.939576,0.566858,1.510985,0.294339,0.518697,1.208675,1.108645,1.174343,0.891795,1.610792,0,1.228309,1.428964,0.333249,0.589152,1.231085,0.260176,1.281948,0.895383,0,0.962995,0,1.426179,2.363045,0.68626,0,1.020781,1.152185,0.702232,0,0.417869,0,0.299806,niedrig
0.691218,1.622542,0.91018,0.880755,0.992947,0.679424,0,0.793074,3.153225,1.175825,1.340742,1.051599,0.103589,2.155414,0.525198,0.657005,0.500039,0.045619,0.46221,1.112653,0.084481,0.18483,0.238337,0.072918,2.186401,0.490213,0.322377,1.194315,0.084685,2.357289,0.654014,0.639928,1.960797,2.072234,2.720154,0.861216,0.880717,0.580636,2.61571,1.02804,0.578504,0.616804,3.779471,1.65118,0.847271,1.298082,0.889322,1.277003,0.429929,0.839075,2.0087,0.408747,0.376113,0.556403,2.81347,0.077236,0.019494,1.737448,0.855081,0.941263,1.010906,0.204677,0,3.412306,0.195158,0,0.522324,1.202124,0.885016,1.196726,0.779854,0,3.684823,0,1.805814,2.377715,3.132444,0,0.936602,0.640407,0.346021,0,0.826335,0,0.394151,niedrig
0.536101,1.840612,0.780263,2.233271,0.609656,1.217146,0,0.738106,0,0.930986,0.879836,0.51614,0,1.231337,0.818186,1.447825,0.431813,1.965091,0,0,0,0,0,1.960355,0,1.226403,0,2.204337,2.431953,1.599113,0,1.65612,3.592797,0,0.777508,1.338462,0,1.050428,0,1.477007,0,0.477413,0,1.271197,0,2.349745,0.316408,1.758603,0.251508,1.460427,0.938442,0,0,0,0,0,0,4.578475,0.383878,0,0,0,0,0,1.714452,0,0,0.081249,3.255645,1.41952,0.953521,0,0,0,0,0,0,0,0,0,2.181073,0,0,0,1.214102,niedrig
0.505562,0.676485,1.365174,1.289567,0.22833,0.957404,0,0.651429,1.788115,1.261144,1.154,0.919666,0,1.676438,0.698587,0.93875,0.265905,0.630488,1.947417,0.459077,0,0.670126,0.539275,0,0.4085,1.012774,0.595491,1.649296,0,2.259869,2.710549,2.901529,0.417473,0.48816,1.32186,0.87013,1.784362,1.221883,0.314173,1.39199,0.063643,1.51046,0,0.300949,0.216534,0.758507,0.750274,1.079822,0.804732,1.016085,0.482442,1.461729,0.567274,1.022873,1.694369,0.016226,0,0,1.426566,0.541706,2.080881,0.37964,0,2.512998,4.379224,0,0,0,0.338288,0.861964,1.088883,0,0,15.872306,0.360249,1.639206,0,0,0.3408,0,0.60931,0,0.670279,0,1.896885,niedrig
1.410409,1.3095,0.939035,0.734796,1.053998,0.663574,0,0.775372,0.376751,1.45348,1.052703,0.791621,0,1.944848,0.622616,0.654679,0.83532,0,0.787977,0.654736,0,0.259659,0.194535,0,1.865646,0.721154,0.222492,1.310343,0,1.792959,2.571002,2.722861,1.307162,1.453145,1.917108,0.940849,1.206163,0.653972,2.064254,0.648224,0.091489,0.978507,0.203209,0.883596,1.610542,0.986162,0.867755,1.213884,0.66936,1.085018,1.317215,0.636561,0.523476,0.654367,1.712344,0.259574,0,0.103189,1.032195,1.429117,2.194135,0.632556,0,2.852659,0.105324,0,0.291723,0.062974,0.717876,1.204118,0.932127,0,1.734308,1.074301,1.358261,2.275816,0.138433,0,0.324838,1.319138,0.405142,0,1.421089,0,0.964821,niedrig
0.538383,1.842822,0.878641,1.041551,0.88619,0.505905,0,0.8211,2.416859,1.001229,2.043462,1.225393,0.263798,2.046757,0.564814,0.719237,0.597423,0.028124,0.648351,1.101137,0,0.417227,0.376703,0.056112,2.604178,0.485114,0.452169,1.267017,0,3.614366,0.32109,0.706413,3.028446,1.946389,1.691861,1.05563,0.521267,0.484488,1.906026,1.042447,1.086686,0.787614,0.994877,1.983757,1.241914,1.083323,0.85184,1.193577,0.577071,0.838694,1.419931,0.797348,0.661478,1.082264,2.731094,0.115143,0,0.46261,0.978451,0.282768,1.560154,0.070332,0,3.791611,0.012481,0,0.170393,0.352505,1.252002,1.428479,0.720335,0,1.523544,0,0.945012,2.06103,1.026713,0,2.437528,0.163821,0.504036,0,1.244277,0,0.557958,niedrig
1.046912,1.590587,1.337989,0.747598,1.467082,0.634782,0,0.827658,0.726852,1.256835,1.251732,0.88954,0,1.925654,0.592912,0.884197,0.791302,0,1.10674,0.455678,0.010103,0.157769,0.169615,0,1.797226,0.705193,0.164588,1.849713,0.072576,1.877828,3.02075,2.62759,1.886243,0.927452,1.707117,0.878551,1.235249,0.507673,2.434192,0.822266,0.088394,1.038647,0.77335,0.906116,2.0622,0.884135,0.753355,1.340309,0.566388,0.713527,1.248731,0.336219,0.593027,0.597351,2.184116,0.389006,0,0.266667,1.099594,1.132349,2.596318,0.287371,0,2.62181,0.049291,0,0.456428,0.20024,0.973831,1.338162,0.833378,0,2.170673,0,1.470356,2.156337,0.282132,0,0.181685,1.67706,0.448634,0,1.6178,0,0.858734,niedrig
0.587787,1.645628,1.006307,1.003644,0.865314,0.523929,0,0.850849,1.604382,1.120332,1.606603,1.162629,0,1.858373,0.611575,0.95767,0.54899,0,0.576589,0.916479,0,0.994174,0.80453,0,1.482373,0.694948,0.886011,1.451207,0,2.65954,0.833488,1.798609,2.012617,1.031151,1.708814,1.077707,0.823647,0.563664,1.641485,0.754159,0.609315,0.972845,0.538718,1.04085,1.093854,1.039206,0.878673,1.227636,0.564113,0.931912,0.877763,1.08628,0.818115,1.442759,2.440288,0.08526,0,0.254414,0.941173,0.42751,2.446357,0.123935,0,2.550223,0.144315,0,0.138882,0.181454,0.918969,1.393879,0.927744,0,0.968234,1.726175,1.436731,1.913935,0.467758,0,1.66597,0.406543,0.321147,0,1.385061,0,1.368455,niedrig
3.029789,0.8782,0.932247,0.778243,1.231477,1.096137,4.120693,1.05924,1.711793,1.010469,0.624507,0.663051,0,0.635627,1.189629,0.870635,0.90309,1.18864,0.578791,0.889237,0.426505,0.363915,1.707881,0.524886,0.491654,1.665349,0.9741,0.585513,1.310143,0.305595,0.301828,0.367028,1.244483,0.149349,0.833913,0.687733,1.265047,1.758836,0.830787,2.009442,0.165912,1.087912,0.77884,2.453979,1.095123,0.65872,1.381217,1.211217,0.550909,1.160109,0.976509,0.745723,1.219208,0.866373,1.149021,1.049297,0.22353,2.106642,0.831231,0.321902,2.470153,5.795846,0,1.296644,0.674869,1.406401,3.221545,0.681147,0.316097,0.996371,0.361226,0.32271,0,0,0.712945,0.463247,8.215949,0,1.511986,0.228297,1.268148,0,0.435873,0,0.91088,niedrig
1.685842,0.781524,1.238227,1.064808,2.522323,0.939053,5.630455,1.136145,0.702774,0.952243,0.592832,0.782889,0,0.7779,1.118325,0.904841,0.614111,1.228616,1.059877,0.894609,0.845645,0.150762,1.242043,0.470589,1.710684,1.508609,0.89335,0.498699,1.822058,0.482974,0.090651,0.451159,1.378096,0.439726,1.019968,0.946534,0.243277,1.132237,1.233475,2.261387,0,0.885158,1.701101,2.495363,1.873323,1.072781,0.937733,1.202915,0.687616,1.369068,0.911243,0.741173,1.027528,1.724976,0.885043,0.554724,0.27121,1.907683,0.539594,1.074042,2.662254,6.22482,0,1.830695,0.521588,0.051681,1.228594,1.158634,0.613592,0.691226,0.557823,0.933467,0,0,0.624643,0.662627,1.610251,0,0.565921,0.468457,1.55879,0,0,0,1.1772,niedrig
0.875751,1.303211,1.268024,1.108292,4.028521,0.736928,3.58731,1.022759,0.935144,0.975061,0.619563,0.831447,0,1.064811,0.981341,0.933285,0.575018,1.298241,0.827047,0.823445,1.122996,0.061009,0.662184,1.290887,3.522917,1.054336,0.457851,1.236496,1.135557,0.996109,0.807759,0.334743,0.908212,0.476224,1.407308,1.067187,0.474656,0.423752,1.089238,2.280333,0,0.94728,0.452637,1.715322,1.909517,1.104815,0.798666,1.118064,0.694507,0.817746,1.590817,0.652254,1.81876,0.646819,0.829029,0.284641,2.096349,1.479115,0.911214,3.651595,3.641491,1.452503,0,1.777667,1.57462,0.677407,0.72557,1.721322,0.505939,0.65515,0.715048,0.576592,0,1.420587,1.187548,1.185884,0.161889,0,1.039403,0,1.165994,0.079612,0.124626,0,1.232784,niedrig
0.44594,1.189682,1.347714,1.201845,2.240498,0.721812,0.745345,1.166886,1.862013,1.05069,0.496998,0.941321,0,1.052257,0.949259,1.15874,0.667272,1.05646,1.305005,0.94443,0.681349,0.444678,0.639918,1.944734,3.704655,0.827239,0.884353,1.38616,1.159798,0.711604,1.050673,0.464858,1.757843,0.362529,1.273544,1.177794,0.727437,0.150728,1.052741,1.605172,0,1.145435,0.420221,0.828469,1.977453,0.79857,0.85935,1.047009,0.826777,0.940628,1.423552,0.742728,1.815124,0.638137,0.950474,0.735136,1.849222,1.163089,0.818391,3.340411,1.86331,1.13414,0,1.182162,1.696332,0.460461,1.210768,1.021604,0.505947,0.83324,0.891119,1.582921,0,0.192889,1.499543,1.800955,0.80624,0,1.306205,0.208056,0.71188,0.364919,0.697636,0,0.882137,niedrig
1.743631,1.032829,1.044476,0.679053,0.946051,0.846516,0.006081,0.85446,0.817832,1.378392,0.963129,0.723995,0,0.718206,1.152258,0.866578,0.954293,0.933425,0.098934,0.824862,0.452924,0.717776,1.038784,1.269272,1.063514,1.59357,1.315912,0.255468,1.39152,0.927954,0.440155,0.809367,1.449685,0.210401,0.535725,0.912559,1.706197,0.759326,0.998142,1.002063,0.574981,1.180921,0.057358,0.225576,1.632653,0.827397,0.892956,1.133062,0.408097,0.907576,1.284281,0.749111,1.495973,0.328974,1.328088,0.462224,0.710952,3.739172,1.273536,1.782112,3.593639,1.306059,0,0.731633,0.766651,3.805327,1.96404,0.810603,0.446839,1.300449,0.522874,0,0,0,0.970473,0.623703,6.178278,0,2.629232,0.221319,1.135132,0,1.238177,0,0.396305,hoch
1.487084,1.180851,1.312052,1.033488,1.096266,0.854221,0,1.004092,1.381937,1.023465,0.792518,0.94082,0,0.698371,1.161595,0.865409,0.873432,0.461164,0.917637,1.31096,0.604031,1.332154,1.670554,0.437306,1.188245,1.484809,1.371281,0.420619,0.919748,0.740405,0.100814,0.248201,1.633892,0.334805,0.720269,0.957094,0.980944,1.024225,0.663236,1.635951,1.033274,1.239086,0.598877,0.431466,1.541398,0.68473,0.929504,1.152292,0.390692,1.060827,1.764271,0.457801,1.559512,0.422337,1.155658,1.035043,0.591728,2.890641,0.943649,1.737099,2.451843,1.071758,0,0.518025,0.421795,1.296189,2.612066,0.587556,0.774664,0.870581,0.931911,1.396975,0,0,0.779491,0.908282,6.897944,0,2.923495,0.291979,0.800264,0,0.81952,0,0.877677,hoch
0.803631,1.453508,0.893717,0.980489,0.845962,0.865657,0,0.984821,1.048531,1.059607,1.058963,1.013488,0,0.684051,1.152383,0.959546,1.412308,0.159781,0.597865,1.039582,1.307628,0.734373,1.451809,1.058783,1.809378,1.2861,2.011063,0.247161,0.604355,0.841939,0.125172,0.168305,2.566261,0.135564,0.472351,0.988395,1.147788,0.675564,0.868031,1.1007,2.444264,1.531571,0.323435,0.200437,0.880786,0.591612,0.783943,1.138526,0.408838,1.012107,2.38601,0.547052,1.819628,0.258168,0.589874,1.077022,1.166325,2.792812,0.742272,4.460737,2.038947,0.061144,0,0.553398,1.083136,1.239743,1.649217,1.252453,0.278397,0.816173,0.970048,0.814472,0,0,1.377794,0.662293,4.158611,0,3.792912,0.702874,0.595024,0,2.792149,0,0.609381,hoch
0.543262,1.216842,1.32019,1.250537,1.295981,0.782866,0,1.20255,2.709657,0.969953,0.59492,1.018441,0,0.852849,1.053737,1.083773,0.7226,0.521819,2.518579,1.26986,0.936186,0.995014,0.933663,1.066896,2.32059,1.033648,1.009159,1.090537,1.205592,0.573569,0.430984,0.21425,2.092932,0.991164,0.928193,1.271831,0.60831,0.525924,0.368002,1.285511,0.349927,1.390194,0.861834,0.335962,1.528567,0.581292,0.844797,1.021702,0.759889,0.996116,1.775951,0.715098,2.007462,0.617835,0.889253,1.26231,1.100755,1.607204,0.705029,1.073732,0.934962,0.612475,0,0.458564,0.592384,0,1.655845,0.698356,1.163233,0.970991,1.139254,4.922519,0,0,1.89745,1.775004,1.713236,0,2.104415,0.836067,0.445339,0.189063,0.921141,0,0.735614,hoch
0.478827,1.524579,1.092413,1.438504,1.020231,0.526157,0,1.456274,4.530724,0.860885,0.746557,1.119798,0,0.712828,1.10757,1.147407,0.990914,0.364541,2.252806,1.702345,1.727627,1.517784,1.211654,0.883157,1.485676,0.920892,1.252661,0.802838,1.714809,0.52019,0.64033,0.086884,1.50751,0.391933,0.826497,1.179549,1.140921,0.712354,0.180617,1.043587,0.440416,1.510012,1.369798,0.141903,0.744796,0.51829,0.919497,0.952055,0.82792,0.693088,1.50415,0.792804,2.25053,0.780606,0.374971,2.279397,2.062291,2.17404,0.910946,0.805922,0.288355,0.112143,0,0.114968,0.345419,0.078777,2.357937,1.057357,0.66068,1.392619,1.015204,2.489922,0,0,2.798717,0.931619,1.111075,0,4.454154,2.50522,0.139007,0.167909,2.061217,0,1.024601,hoch
