@relation '20180909_h3a_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.prev_d_tourismus_new numeric
@attribute r.prev_d_vergnuegung_new numeric
@attribute r.prev_d_sport_und_erholung_new numeric
@attribute r.prev_d_public_service_new numeric
@attribute r.prev_d_buero_new numeric
@attribute r.prev_d_mobilitaet_new numeric
@attribute r.prev_d_sonstiges_new numeric
@attribute r.prev_d_gastronomie_new numeric
@attribute r.prev_d_religion_new numeric
@attribute r.prev_d_oeffentlicher_raum_new numeric
@attribute r.prev_d_dienstleistung_new numeric
@attribute r.prev_d_waren_new numeric
@attribute r.prev_d_leerstand_new numeric
@attribute r.prev_c_uebernachtung_new numeric
@attribute r.prev_c_sehenswuerdigkeit_new numeric
@attribute r.prev_c_kultur_new numeric
@attribute r.prev_c_info_new numeric
@attribute r.prev_c_sport_new numeric
@attribute r.prev_c_erholung_new numeric
@attribute r.prev_c_zwielicht_new numeric
@attribute r.prev_c_bildung_new numeric
@attribute r.prev_c_buero_new numeric
@attribute r.prev_c_individual_new numeric
@attribute r.prev_c_hipster_new numeric
@attribute r.prev_c_sicherheit_new numeric
@attribute r.prev_c_sonstiges_new numeric
@attribute r.prev_c_ausgehen_new numeric
@attribute r.prev_c_gaststaetten_new numeric
@attribute r.prev_c_sozial_new numeric
@attribute r.prev_c_cafe_new numeric
@attribute r.prev_c_religioese_gebaeude_new numeric
@attribute r.prev_c_post_new numeric
@attribute r.prev_c_gesundheit_new numeric
@attribute r.prev_c_wc_new numeric
@attribute r.prev_c_bank_new numeric
@attribute r.prev_c_telefon_new numeric
@attribute r.prev_c_recycling_new numeric
@attribute r.prev_c_parkbank_new numeric
@attribute r.prev_c_briefe_und_pakete_new numeric
@attribute r.prev_c_friedhof_new numeric
@attribute r.prev_c_automaten_new numeric
@attribute r.prev_c_oepnv_new numeric
@attribute r.prev_c_restaurant_new numeric
@attribute r.prev_c_fast_food_new numeric
@attribute r.prev_c_friseur_new numeric
@attribute r.prev_c_essen_und_trinken_new numeric
@attribute r.prev_c_kleidung_new numeric
@attribute r.prev_c_sonstige_waren_new numeric
@attribute r.prev_c_werkstatt_new numeric
@attribute r.prev_c_kosmetik_und_beauty_new numeric
@attribute r.prev_c_medical_new numeric
@attribute r.prev_c_print_new numeric
@attribute r.prev_c_massage_new numeric
@attribute r.prev_c_drogerie_new numeric
@attribute r.prev_c_reisen_new numeric
@attribute r.prev_c_technik_new numeric
@attribute r.prev_c_spielzeug_und_geschenke_new numeric
@attribute r.prev_c_waescherei_new numeric
@attribute r.prev_c_kunst_new numeric
@attribute r.prev_c_beerdigung_new numeric
@attribute r.prev_c_handwerk_new numeric
@attribute r.prev_c_leerstand_new numeric
@attribute r.prev_c_sonstiger_shop_new numeric
@attribute r.prev_c_sonstiges_gebaeude_new numeric
@attribute r.prev_c_sonstiges_gelaende_new numeric
@attribute r.prev_c_sonstiges_tourismus_new numeric
@attribute r.prev_t_hostel_new numeric
@attribute r.prev_t_hotel_new numeric
@attribute r.prev_t_sonstige_new numeric
@attribute r.prev_t_kunstwerk_new numeric
@attribute r.prev_t_kunstzentrum_new numeric
@attribute r.prev_t_gallerie_new numeric
@attribute r.prev_t_info_new numeric
@attribute r.prev_t_museum_new numeric
@attribute r.prev_t_aussichtspunkt_new numeric
@attribute r.prev_t_zoo_new numeric
@attribute r.prev_t_schwimmen_new numeric
@attribute r.prev_t_basketball_new numeric
@attribute r.prev_t_fussball_new numeric
@attribute r.prev_t_sportzentrum_new numeric
@attribute r.prev_t_tischtennis_new numeric
@attribute r.prev_t_sauna_new numeric
@attribute r.prev_t_tennis_new numeric
@attribute r.prev_t_kampfsport_new numeric
@attribute r.prev_t_fitnesszentrum_new numeric
@attribute r.prev_t_spielplatz_new numeric
@attribute r.prev_t_wassersport_new numeric
@attribute r.prev_t_spielothek_new numeric
@attribute r.prev_t_sonstige_sportarten_new numeric
@attribute r.prev_t_kindergarten_new numeric
@attribute r.prev_t_buero_new numeric
@attribute r.prev_t_tankstelle_new numeric
@attribute r.prev_t_coworking_space_new numeric
@attribute r.prev_t_universitaet_new numeric
@attribute r.prev_t_poilzei_new numeric
@attribute r.prev_t_feuerwehr_new numeric
@attribute r.prev_t_kita_new numeric
@attribute r.prev_t_hoehere_schule_new numeric
@attribute r.prev_t_wochenmarkt_new numeric
@attribute r.prev_t_kino_new numeric
@attribute r.prev_t_biergarten_new numeric
@attribute r.prev_t_autovermietung_new numeric
@attribute r.prev_t_buecherei_new numeric
@attribute r.prev_t_nachbarschaftszentrum_new numeric
@attribute r.prev_t_theater_new numeric
@attribute r.prev_t_eisdiele_new numeric
@attribute r.prev_t_nachtclub_new numeric
@attribute r.prev_t_kirche_new numeric
@attribute r.prev_t_moschee_new numeric
@attribute r.prev_t_sonstige_tempel_new numeric
@attribute r.prev_t_schule_new numeric
@attribute r.prev_t_bordell_new numeric
@attribute r.prev_t_post_filiale_new numeric
@attribute r.prev_t_sozialeinrichtung_new numeric
@attribute r.prev_t_ladestation_new numeric
@attribute r.prev_t_zahnarzt_new numeric
@attribute r.prev_t_fahrradverleih_new numeric
@attribute r.prev_t_fahrschule_new numeric
@attribute r.prev_t_tierarzt_new numeric
@attribute r.prev_t_botschaft_new numeric
@attribute r.prev_t_taxistand_new numeric
@attribute r.prev_t_wc_new numeric
@attribute r.prev_t_bankfiliale_new numeric
@attribute r.prev_t_arzt_new numeric
@attribute r.prev_t_parkplatz_new numeric
@attribute r.prev_t_bar_new numeric
@attribute r.prev_t_apotheke_new numeric
@attribute r.prev_t_pub_new numeric
@attribute r.prev_t_telefon_new numeric
@attribute r.prev_t_kaffee_new numeric
@attribute r.prev_t_sonstige_cafes_new numeric
@attribute r.prev_t_fahrrad_parkplatz_new numeric
@attribute r.prev_t_muelleimer_new numeric
@attribute r.prev_t_parkbank_new numeric
@attribute r.prev_t_krankenhaus_new numeric
@attribute r.prev_t_klinik_new numeric
@attribute r.prev_t_geldautomat_new numeric
@attribute r.prev_t_briefkasten_new numeric
@attribute r.prev_t_friedhof_new numeric
@attribute r.prev_t_musikschule_new numeric
@attribute r.prev_t_paketautomat_new numeric
@attribute r.prev_t_sonstige_automaten_new numeric
@attribute r.prev_t_fahrscheinautomat_new numeric
@attribute r.prev_t_parkticketautomat_new numeric
@attribute r.prev_t_kotbeutelautomat_new numeric
@attribute r.prev_t_zigarettenautomat_new numeric
@attribute r.prev_t_suessigkeitenautomat_new numeric
@attribute r.prev_t_briefmarkenautomat_new numeric
@attribute r.prev_t_kondomautomat_new numeric
@attribute r.prev_t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.prev_t_getraenkeautomat_new numeric
@attribute r.prev_t_grillplatz_new numeric
@attribute r.prev_t_glascontainer_new numeric
@attribute r.prev_t_glas__und_kleidungscontainer_new numeric
@attribute r.prev_t_kleidungscontainer_new numeric
@attribute r.prev_t_sonstige_container_new numeric
@attribute r.prev_t_restaurant_italiener_new numeric
@attribute r.prev_t_restaurant_deutsch_new numeric
@attribute r.prev_t_restaurant_indisch_new numeric
@attribute r.prev_t_restaurant_asiatisch_new numeric
@attribute r.prev_t_restaurant_sushi_new numeric
@attribute r.prev_t_restaurant_griechisch_new numeric
@attribute r.prev_t_restaurant_steakhouse_new numeric
@attribute r.prev_t_restaurant_international_new numeric
@attribute r.prev_t_restaurant_tuerkisch_new numeric
@attribute r.prev_t_fastfood_kebap_new numeric
@attribute r.prev_t_fastfood_burger_new numeric
@attribute r.prev_t_fastfood_asiatisch_new numeric
@attribute r.prev_t_fastfood_pizza_new numeric
@attribute r.prev_t_fastfood_pommesbude_new numeric
@attribute r.prev_t_fast_food_sonstiges_new numeric
@attribute r.prev_t_restaurant_sonstiges_new numeric
@attribute r.prev_t_friseur_new numeric
@attribute r.prev_t_baeckerei_new numeric
@attribute r.prev_t_kleidung_new numeric
@attribute r.prev_t_supermarkt_new numeric
@attribute r.prev_t_kiosk_new numeric
@attribute r.prev_t_florist_new numeric
@attribute r.prev_t_fahrrad_new numeric
@attribute r.prev_t_kosmetik_und_beauty_new numeric
@attribute r.prev_t_optiker_new numeric
@attribute r.prev_t_schuhe_new numeric
@attribute r.prev_t_buecher_new numeric
@attribute r.prev_t_massage_new numeric
@attribute r.prev_t_schmuck_new numeric
@attribute r.prev_t_autoreperatur_new numeric
@attribute r.prev_t_drogerie_new numeric
@attribute r.prev_t_reisen_new numeric
@attribute r.prev_t_mobilfunk_new numeric
@attribute r.prev_t_moebel_new numeric
@attribute r.prev_t_getraenke_new numeric
@attribute r.prev_t_feinkost_new numeric
@attribute r.prev_t_elektronik_new numeric
@attribute r.prev_t_boutique_new numeric
@attribute r.prev_t_autohaus_new numeric
@attribute r.prev_t_spirituosen_new numeric
@attribute r.prev_t_geschenke_new numeric
@attribute r.prev_t_postenmarkt_new numeric
@attribute r.prev_t_schlachter_new numeric
@attribute r.prev_t_waescherei_new numeric
@attribute r.prev_t_computer_new numeric
@attribute r.prev_t_spielzeug_new numeric
@attribute r.prev_t_copyshop_new numeric
@attribute r.prev_t_schneider_new numeric
@attribute r.prev_t_foto_new numeric
@attribute r.prev_t_kunst_new numeric
@attribute r.prev_t_suessigkeiten_new numeric
@attribute r.prev_t_dekoration_new numeric
@attribute r.prev_t_reinigung_new numeric
@attribute r.prev_t_beerdigung_new numeric
@attribute r.prev_t_sport_new numeric
@attribute r.prev_t_zoofachgeschaeft_new numeric
@attribute r.prev_t_textilgeschaeft_new numeric
@attribute r.prev_t_hoergeraete_new numeric
@attribute r.prev_t_baumarkt_new numeric
@attribute r.prev_t_leerstand_new numeric
@attribute r.prev_t_medical_new numeric
@attribute r.prev_t_second_hand_new numeric
@attribute r.prev_t_zeitung_new numeric
@attribute r.prev_t_eisenwarenhandlung_new numeric
@attribute r.prev_t_sonstiger_shop_new numeric
@attribute r.prev_t_baudenkmal_new numeric
@attribute r.prev_t_haltestelle_new numeric
@attribute r.prev_t_sonstiges_gebaeude_new numeric
@attribute r.prev_t_sonstiges_gelaende_new numeric
@attribute r.prev_t_sonstiges_denkmal_new numeric
@attribute r.prev_t_sonstiges_tourismus_new numeric
@attribute r.prev_t_sonstiges_sport_new numeric
@attribute r.prev_t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0,0.216325,0.288434,1.225844,0.504759,0.144217,0,0.504759,0,0.93741,0.216325,1.658494,0.072108,0,0,0,0,0.288434,0,0,0.432651,0.504759,0.072108,0,0,0.072108,0.072108,0.144217,0.144217,0.072108,0,0,0.432651,0.144217,0.144217,0,0.216325,0.216325,0,0,0,0.072108,0.216325,0.216325,0.144217,0.504759,0.216325,0.216325,0,0,0.072108,0.144217,0,0.144217,0.072108,0,0,0,0,0,0,0.072108,0.360542,0.216325,0.144217,0,0,0,0,0,0,0,0,0,0,0,0.072108,0,0,0.072108,0.144217,0,0,0,0,0,0,0,0,0.144217,0.504759,0,0,0,0,0,0,0.072108,0.072108,0.072108,0,0,0,0,0,0.072108,0,0,0,0,0.216325,0,0,0.144217,0,0.144217,0,0,0,0,0,0.144217,0.144217,0.216325,0.072108,0,0.072108,0.144217,0,0,0,0,0.072108,0.216325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072108,0,0,0.144217,0.216325,0.144217,0.072108,0.144217,0.072108,0.216325,0.144217,0,0,0.072108,0.072108,0,0,0,0,0.144217,0.072108,0,0.072108,0.072108,0,0,0,0,0,0,0,0,0,0,0,0.072108,0,0,0,0.072108,0,0,0,0,0,0,0,0,0.072108,0,0,0.072108,0,0.360542,0,0.072108,0.216325,0.144217,0,0,0,0,positiv
0.029905,0.119621,0.089716,0.328957,0.05981,0.029905,0,0.538294,0,0.089716,0.179431,0.80744,0,0.029905,0,0.029905,0,0.089716,0,0.029905,0.179431,0.05981,0,0,0,0,0.029905,0.029905,0.029905,0.089716,0,0,0.089716,0.029905,0.029905,0,0,0,0,0,0,0.029905,0.358862,0.089716,0.149526,0.328957,0.05981,0.029905,0.089716,0,0.089716,0.029905,0.029905,0.029905,0,0.029905,0.029905,0,0.029905,0,0,0,0.05981,0.029905,0.029905,0,0,0.029905,0,0,0,0,0,0.029905,0,0,0,0,0,0,0.089716,0,0,0,0,0,0,0,0,0.119621,0.05981,0,0,0,0,0,0,0.029905,0,0.029905,0,0,0,0,0,0.029905,0,0,0,0,0.029905,0.029905,0,0.029905,0,0,0,0,0,0,0,0.029905,0.029905,0,0,0,0.089716,0.029905,0,0,0.05981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119621,0.05981,0.029905,0.029905,0,0,0,0,0,0.029905,0,0.029905,0,0,0.029905,0.119621,0.149526,0.209336,0.029905,0.089716,0.029905,0.029905,0.05981,0,0.05981,0,0,0.029905,0,0,0.029905,0,0,0,0,0,0.029905,0.029905,0.029905,0,0,0,0,0,0,0.029905,0.029905,0,0.029905,0,0,0,0,0,0,0,0,0.029905,0,0,0,0,0,0,0.05981,0,0.029905,0.029905,0.029905,0,0,0,0,negativ
0.824545,0.086794,0.260383,0.173589,0,0.086794,0,0.130191,0,0.564163,0.086794,0.130191,0,0.043397,0.043397,0,0.737751,0.130191,0.130191,0.043397,0.043397,0,0.086794,0,0,0,0,0.043397,0.086794,0,0,0,0,0.043397,0.043397,0,0,0.30378,0.086794,0,0,0,0.086794,0.043397,0,0.086794,0,0,0,0,0,0,0,0,0.043397,0,0,0.043397,0,0,0,0,0.043397,0.130191,0,0,0,0,0.043397,0,0,0,0.737751,0,0.043397,0,0,0,0,0,0.086794,0,0,0,0,0.086794,0.043397,0,0.043397,0.043397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043397,0,0,0,0,0,0,0,0.043397,0,0.043397,0.043397,0,0,0,0,0,0,0.043397,0,0,0,0.043397,0,0,0,0,0,0.043397,0,0.30378,0,0,0.043397,0.086794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043397,0.043397,0,0,0,0,0,0.043397,0,0.043397,0,0.043397,0,0,0,0,0,0,0,0,0,0,0,0.043397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043397,0,0,0,0,0,0,0,0,0,0,0,0.043397,0,0,0.130191,0,0,0,0,0,negativ
0.202087,0.025261,0.075782,0.050522,0,0.025261,0,0.025261,0,0.050522,0.025261,0.050522,0,0,0,0,0.101043,0,0.075782,0,0.050522,0,0.025261,0,0,0,0,0.025261,0,0,0,0,0,0.025261,0,0,0.025261,0,0,0,0,0,0,0.025261,0.025261,0.025261,0,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101043,0,0,0,0,0,0,0.101043,0,0,0,0,0,0,0,0,0,0,0,0,0.075782,0,0,0,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025261,0,0,0,0,0,0.025261,0,0,0,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025261,0,0.025261,0.025261,0,0,0,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101043,0,0,negativ
0.057725,0.11545,0.173175,0.2309,0.086588,0.375213,0,0.173175,0,0.288625,0.086588,0.519526,0,0.028863,0.028863,0.086588,0,0,0.173175,0,0.11545,0.086588,0.202038,0,0,0,0,0.028863,0.028863,0.028863,0,0,0,0,0.086588,0.086588,0,0,0.086588,0,0,0.173175,0.11545,0.028863,0.057725,0.057725,0.202038,0.028863,0.028863,0,0.086588,0,0.028863,0.028863,0,0,0,0,0.028863,0,0,0,0.057725,0.11545,0,0,0,0.028863,0,0,0.028863,0,0,0.028863,0.028863,0,0,0,0,0,0,0,0,0,0,0.086588,0.086588,0,0,0.028863,0.086588,0.057725,0,0,0,0,0,0,0,0,0,0.028863,0,0.028863,0.028863,0.028863,0,0,0,0,0.086588,0,0,0,0,0,0,0,0,0,0.028863,0,0.028863,0,0.057725,0.028863,0,0,0.086588,0,0,0,0,0,0,0,0.057725,0.057725,0,0,0.028863,0,0,0.028863,0,0,0,0,0,0,0,0,0,0,0,0,0.028863,0,0.028863,0,0,0,0,0,0,0.028863,0,0,0,0,0,0.057725,0.057725,0.028863,0.144313,0,0,0.028863,0,0,0.086588,0.028863,0,0.028863,0,0.028863,0.028863,0,0,0,0,0,0,0,0,0.028863,0,0,0,0,0,0,0,0,0.028863,0,0,0,0,0,0,0,0,0,0,0,0,0.028863,0,0,0.057725,0,0.173175,0.11545,0,0,0,0,0,positiv
0.129634,0.086423,0.086423,0.086423,0,0.172846,0,0,0,0.432115,0,0.172846,0,0,0,0,0.129634,0,0.086423,0,0.086423,0,0.129634,0,0,0,0.086423,0,0,0,0,0,0,0,0,0,0.129634,0.129634,0.043211,0,0,0.043211,0,0,0,0.086423,0.086423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129634,0,0,0,0,0,0,0,0,0.129634,0,0,0,0,0,0,0,0,0,0,0,0,0.086423,0,0,0,0.043211,0,0,0,0,0,0,0,0,0,0.086423,0,0,0,0,0,0,0,0,0,0,0.043211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129634,0,0,0,0,0,0,0,0.086423,0.129634,0,0,0,0.043211,0,0,0,0,0.043211,0,0,0,0,0,0,0,0,0,0,0,0,0.043211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043211,0.086423,0.043211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129634,0,0,0,0,0,negativ
0,0.036117,0.10835,0,0,0.433401,0,0,0,0.10835,0,0.036117,0,0,0,0,0,0,0.10835,0,0,0,0.036117,0,0,0,0,0.036117,0,0,0,0,0,0,0,0,0,0,0.072233,0,0,0.397284,0,0,0,0.036117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036117,0,0,0.036117,0,0,0,0,0,0,0,0,0,0.036117,0,0,0.036117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397284,0.036117,0,0,0,0,0,negativ
0,0,0.631549,0.258361,0,0.114827,0,0.143534,0,0.344481,0.028707,0.057414,0,0,0,0,0,0.114827,0.516722,0,0.057414,0,0.028707,0,0,0,0,0,0,0,0,0.028707,0.172241,0.028707,0.028707,0,0.172241,0.028707,0.028707,0,0,0.08612,0.08612,0.057414,0,0,0,0,0.028707,0,0,0,0.028707,0,0,0.028707,0,0,0,0,0,0,0,0.057414,0,0,0,0,0,0,0,0,0,0,0,0,0.028707,0,0,0.028707,0,0,0,0,0,0.344481,0.143534,0,0.057414,0.028707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028707,0,0.028707,0,0,0.028707,0,0,0,0,0.028707,0.028707,0,0.114827,0,0,0.028707,0,0,0,0,0,0.143534,0.028707,0,0,0.028707,0,0,0,0.028707,0,0,0,0,0,0,0,0,0,0,0,0,0.028707,0,0,0,0,0,0,0,0,0.028707,0,0,0,0,0,0,0,0.057414,0.057414,0,0,0,0,0,0,0,0,0,0,0,0.028707,0,0,0,0,0,0,0,0,0.028707,0,0.028707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08612,0.057414,0,0,0,0,0.028707,negativ
0.130847,0,0.261694,0.065424,0,0,0,0,0,0.327118,0,0.065424,0,0,0.065424,0,0.065424,0.065424,0.196271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065424,0,0.130847,0.196271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065424,0,0,0.065424,0,0,0,0,0,0,0.065424,0,0,0,0,0,0.065424,0.130847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130847,0.196271,0,0,0.065424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativ
0,0.235239,0.078413,0.078413,0.156826,0.156826,0,0,0,0.392065,0,0.470478,0,0,0,0,0,0,0.078413,0.078413,0,0.156826,0.156826,0,0,0,0,0.156826,0,0,0,0,0.078413,0.078413,0,0,0.078413,0.235239,0,0,0,0,0,0,0,0.078413,0,0.156826,0,0,0.078413,0,0,0,0,0,0.078413,0,0,0,0,0,0.078413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078413,0.078413,0,0,0.156826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078413,0,0,0,0,0,0.078413,0,0,0.078413,0.078413,0,0.078413,0,0,0,0.078413,0,0.235239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078413,0,0,0,0,0,0,0.078413,0,0,0,0,0,0,0,0,0.156826,0,0,0,0,0,0,0,0,0,0,0,0.078413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078413,0,0,0,0,0,0,0,0,negativ
0.360101,0,0.051443,0.360101,0.051443,0.051443,0,0.205772,0,0.977417,0,0.205772,0,0,0.154329,0,0.205772,0,0.051443,0,0.205772,0.051443,0.051443,0,0,0,0,0,0,0,0,0,0.102886,0,0.051443,0,0.051443,0.668759,0.102886,0,0,0,0.154329,0.051443,0,0.051443,0.051443,0.051443,0,0,0,0.051443,0,0,0,0,0,0,0,0,0,0,0,0.102886,0.051443,0,0,0,0,0.154329,0,0,0.205772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051443,0,0,0,0.051443,0,0,0,0,0,0,0.205772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051443,0.051443,0,0.051443,0,0,0,0,0,0.051443,0.668759,0,0,0.051443,0.102886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051443,0.051443,0,0,0,0,0,0,0,0,0,0,0,0,0.051443,0.051443,0,0,0.051443,0.051443,0,0.051443,0,0,0,0,0.051443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102886,0.051443,0,0,0,0,negativ
0.045643,0,0,0.593363,0.091287,0.228217,0,0.319503,0,1.50623,0.319503,0.82158,0,0,0.045643,0,0,0,0,0,0.228217,0.091287,0.228217,0,0,0,0,0,0,0.045643,0,0,0.13693,0,0.228217,0,0.68465,0.68465,0,0,0.045643,0,0.182573,0.091287,0.182573,0.13693,0.319503,0.045643,0,0,0,0,0.091287,0,0,0.091287,0,0.045643,0,0,0.091287,0,0.13693,0.091287,0,0,0,0,0,0.045643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13693,0.091287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091287,0,0,0,0.045643,0.045643,0,0,0,0,0,0,0.228217,0,0,0,0.091287,0,0,0.045643,0,0.045643,0.68465,0.68465,0,0,0,0,0,0,0,0.045643,0,0.13693,0,0,0,0,0,0,0,0,0,0,0,0,0.13693,0.045643,0,0,0,0,0,0,0,0,0,0,0,0,0.091287,0,0.182573,0.045643,0.091287,0.045643,0,0,0,0,0,0.13693,0,0.091287,0.045643,0,0,0,0.045643,0,0,0,0.045643,0.091287,0,0,0,0,0,0.045643,0,0,0,0,0,0,0.045643,0,0,0,0,0,0,0,0,0,0,0,0,0.091287,0.13693,0,0,0.091287,0,0,0,0,0,positiv
0,0.038217,0.038217,0.11465,0.019108,0.095542,0,0.171976,0,0.267518,0.133759,0.496818,0,0,0,0,0,0.019108,0.019108,0,0.019108,0.019108,0,0,0,0,0,0.038217,0,0,0,0,0.057325,0,0.038217,0.038217,0.095542,0,0.076434,0,0,0.095542,0.11465,0.057325,0.076434,0.267518,0.019108,0.076434,0.057325,0,0.038217,0.019108,0.019108,0,0,0,0,0.038217,0,0,0,0,0.019108,0.057325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019108,0,0,0,0,0,0,0,0,0.019108,0.019108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019108,0,0,0,0.057325,0.038217,0.038217,0,0,0,0,0,0,0,0.019108,0.076434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038217,0.019108,0.038217,0,0.038217,0,0,0.019108,0,0,0.019108,0,0,0.019108,0.019108,0,0.019108,0,0,0.038217,0.076434,0.152867,0,0.057325,0.057325,0.019108,0,0,0.019108,0.019108,0.019108,0.019108,0,0.038217,0,0,0,0.019108,0,0,0,0,0.019108,0,0,0.038217,0,0.019108,0,0,0,0,0,0,0,0,0.019108,0,0,0,0,0.019108,0,0,0,0,0,0,0.019108,0,0.095542,0.057325,0,0,0,0,0.019108,positiv
0,0,0.095089,0.166405,0,0.118861,0,0.023772,0,0.404127,0.023772,0.237722,0,0,0,0,0,0,0.095089,0,0.047544,0,0.095089,0,0,0,0,0,0,0.023772,0,0,0.047544,0,0.071317,0.023772,0.118861,0.166405,0.071317,0,0,0.023772,0,0,0.023772,0.047544,0,0.071317,0.071317,0,0,0,0,0,0,0,0,0,0.023772,0,0,0,0.023772,0.023772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095089,0,0,0,0.023772,0,0,0,0.023772,0,0,0,0,0,0,0,0,0,0,0,0.023772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047544,0.047544,0,0,0,0.023772,0,0,0.047544,0,0.166405,0,0,0.071317,0.071317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095089,0,0.023772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023772,0.023772,0,0.023772,0,0.047544,0.023772,0,0,0,0,0,0,0.023772,0,0,0,0.023772,0,0,0,0,0.023772,0,0,0,0,0,0,0,0,0,0,0.023772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023772,0,0.023772,0.023772,0,0,0,0,0,positiv
