@relation '20180909_h2_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-235-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.prev_oa_total_d_tourismus_stock numeric
@attribute r.prev_oa_total_d_vergnuegung_stock numeric
@attribute r.prev_oa_total_d_sport_und_erholung_stock numeric
@attribute r.prev_oa_total_d_public_service_stock numeric
@attribute r.prev_oa_total_d_buero_stock numeric
@attribute r.prev_oa_total_d_mobilitaet_stock numeric
@attribute r.prev_oa_total_d_sonstiges_stock numeric
@attribute r.prev_oa_total_d_gastronomie_stock numeric
@attribute r.prev_oa_total_d_religion_stock numeric
@attribute r.prev_oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.prev_oa_total_d_dienstleistung_stock numeric
@attribute r.prev_oa_total_d_waren_stock numeric
@attribute r.prev_oa_total_d_leerstand_stock numeric
@attribute r.prev_oa_gastro_c_fast_food_stock numeric
@attribute r.prev_oa_gastro_c_restaurant_stock numeric
@attribute r.prev_oa_gastro_c_cafe_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_international_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.prev_oa_gastro_t_eisdiele_stock numeric
@attribute r.prev_oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.prev_oa_gastro_t_kaffee_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_burger_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.prev_oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.prev_oa_dl_c_friseur_stock numeric
@attribute r.prev_oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.prev_oa_dl_c_massage_stock numeric
@attribute r.prev_oa_dl_c_reisen_stock numeric
@attribute r.prev_oa_dl_c_waescherei_stock numeric
@attribute r.prev_oa_dl_c_beerdigung_stock numeric
@attribute r.prev_oa_pubserv_c_bildung_stock numeric
@attribute r.prev_oa_pubserv_c_sicherheit_stock numeric
@attribute r.prev_oa_pubserv_c_sonstiges_stock numeric
@attribute r.prev_oa_pubserv_c_sozial_stock numeric
@attribute r.prev_oa_pubserv_c_gesundheit_stock numeric
@attribute r.prev_oa_pubserv_c_bank_stock numeric
@attribute r.prev_oa_waren_c_essen_und_trinken_stock numeric
@attribute r.prev_oa_waren_c_kleidung_stock numeric
@attribute r.prev_oa_waren_c_sonstige_waren_stock numeric
@attribute r.prev_oa_waren_c_werkstatt_stock numeric
@attribute r.prev_oa_waren_c_medical_stock numeric
@attribute r.prev_oa_waren_c_print_stock numeric
@attribute r.prev_oa_waren_c_drogerie_stock numeric
@attribute r.prev_oa_waren_c_technik_stock numeric
@attribute r.prev_oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.prev_oa_waren_c_kunst_stock numeric
@attribute r.prev_oa_waren_c_handwerk_stock numeric
@attribute r.prev_oa_waren_c_sonstiger_shop_stock numeric
@attribute r.prev_oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.prev_oa_vergnuegung_t_gallerie_stock numeric
@attribute r.prev_oa_vergnuegung_t_museum_stock numeric
@attribute r.prev_oa_vergnuegung_t_zoo_stock numeric
@attribute r.prev_oa_vergnuegung_t_spielothek_stock numeric
@attribute r.prev_oa_vergnuegung_t_kino_stock numeric
@attribute r.prev_oa_vergnuegung_t_biergarten_stock numeric
@attribute r.prev_oa_vergnuegung_t_theater_stock numeric
@attribute r.prev_oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.prev_oa_vergnuegung_t_bordell_stock numeric
@attribute r.prev_oa_vergnuegung_t_bar_stock numeric
@attribute r.prev_oa_vergnuegung_t_pub_stock numeric
@attribute r.prev_oa_sport_t_schwimmen_stock numeric
@attribute r.prev_oa_sport_t_basketball_stock numeric
@attribute r.prev_oa_sport_t_fussball_stock numeric
@attribute r.prev_oa_sport_t_sportzentrum_stock numeric
@attribute r.prev_oa_sport_t_tischtennis_stock numeric
@attribute r.prev_oa_sport_t_sauna_stock numeric
@attribute r.prev_oa_sport_t_tennis_stock numeric
@attribute r.prev_oa_sport_t_kampfsport_stock numeric
@attribute r.prev_oa_sport_t_fitnesszentrum_stock numeric
@attribute r.prev_oa_sport_t_spielplatz_stock numeric
@attribute r.prev_oa_sport_t_wassersport_stock numeric
@attribute r.prev_oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_sport_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.dynamik_klasse_prj_bi {negativ,positiv}

@data
1.389378,0.078262,1.948474,0.855518,0,1.213536,0,0.805292,0,1.536886,0,0.675831,0,0.331408,1.471554,0,2.952925,1.157822,0.724059,3.205528,0,0,0,8.953319,0,0,0,0,0,0.647216,0,1.599128,0,0,0,0,0,0,0,0,0,1.246361,0,0,0,1.207899,0.496183,1.87072,0.304137,0.149033,0,1.052778,0,0.63219,0,0.795353,1.957425,0,0.695897,17.944285,0,0,0,0,0,0,0,0,0,0,1.141504,0,0,0,0,0,0,0,0,0,2.299136,0,0,0,0,negativ
3.64143,0.002268,1.889386,0.537514,0,0.01343,0,0.416798,0,2.107758,0.003417,0.528425,0,2.226066,0.549119,0.025639,2.816169,0,0,0,0,0,0.117536,0,0,0.019298,0.066264,0,0,5.157196,0,0,0,0,2.527888,1.599812,0,0,0,0,0,0.724647,0,0,0,2.466514,0.011442,1.210435,0,3.122266,2.967441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283009,0,0,28.381493,0,1.399778,0,0,0,0,1.151598,0,0,0,0,negativ
0,0.399862,5.34936,0.482757,0,1.234611,0,0.358452,0,1.751779,0.329367,0.308068,0,1.597721,0.857561,0,1.136476,0,0,0,1.854815,2.542558,10.923328,0,0,0.369464,0,0,0,3.367627,0,1.241261,0,0,1.639183,0.27327,0,0,0,10.175477,0,0.999117,0,0.905017,0,1.689255,0.209766,0.623022,0,1.826429,3.471722,0,0,6.424238,0,1.664961,0,0,1.414323,0,0,0,0,0,0,0,0,0,0,2.159666,1.248101,0.673336,0.656017,5.669328,0.245825,0.616824,0,0,0.799052,0,1.560799,0,0.970811,0,0.094271,positiv
0.261412,0.351494,1.037981,1.235559,0.409679,1.271389,0,0.771476,0,1.018522,0.917412,1.26064,0,0.773316,0.949159,2.090764,1.072654,1.078652,0,1.787914,0.659438,0.003399,3.174503,1.525287,0,0.631695,2.544964,1.169555,2.982761,0.978689,2.791263,0.001659,0,3.874146,0.392913,0.699164,1.746691,2.383691,1.780797,0,0,0.769212,0,0.723661,1.129296,0.968664,1.566451,0.892246,0.621617,1.051287,0.999365,3.57265,0.474152,2.72236,0.878309,1.664167,2.04638,0,0.890348,0,0,2.082172,0,0,6.840201,0,0,0,0.993739,1.420125,0.737085,0.009984,0.009727,0,3.558452,0.000854,0,0,0,0,1.613838,0,1.495909,0,0.371754,positiv
0.00086,0.266785,3.802122,0.997461,0.001037,2.084005,0,0.692739,0,1.302632,0.344696,0.364468,0,0.552134,1.363468,0.007216,2.968106,0.003041,0,0.00692,4.8419,6.637217,1.218339,0.005903,0,0.966503,0.009325,0.004527,0.008408,0.37561,0.007868,3.240248,0,0.010921,0.182827,1.322879,0.016157,0.010405,0.011997,2.081582,0,1.397644,0,2.21286,0.004862,0.546564,0.517226,1.092991,0.005096,1.615638,3.060365,0.033076,0.0057,1.186358,0.00769,7.119755,0.024599,0,0.26468,0,0,0,0,0,0.031321,0,0,0,0,0.697731,1.946388,4.779268,4.656341,1.70766,1.747296,0.577286,0,0,0.240683,0,0.952962,0,2.219125,0,0.669127,negativ
0.949183,0.418165,0.725108,0.845903,0.195467,0.503052,0.505869,1.028441,0.872995,1.603284,1.489661,0.68176,0,0.41417,1.150229,1.908025,1.722639,2.28733,1.555979,0.939762,0,0.242677,0.089836,4.739948,0,0.554606,2.469304,2.272724,0.218369,0.352697,0,0.684343,0.455766,0.242812,0.445691,1.102453,0,1.800287,0.107034,1.226799,0,1.252476,0.935712,0.29857,0,1.085706,0.571455,1.187204,0.190006,0.762739,1.820058,1.454371,3.247935,0.732097,1.541786,0,0,0.180261,0.683528,0,0,2.892395,0,0,0.322263,0.072245,1.926307,0,0.670729,2.252192,0.554973,0,0,0,1.110088,0,1.651018,46.486209,0.02034,0,1.435621,0,0,0,2.59307,positiv
0.239205,0.763925,2.143306,1.478666,0.678869,0.598717,0,0.885334,2.577028,1.008293,1.316985,0.945441,0,0.838548,0.981589,1.656103,1.33786,1.688404,0.022642,2.286301,0,0,0,3.773324,0,0.367664,3.602293,0.658112,0,0.955554,0,0.51074,4.33696,1.22272,0.143868,0.994495,0,3.382305,0,0.018887,0,0.93003,1.487537,0,0,1.28224,1.001715,1.231783,0.117628,0.529103,2.016697,0.012936,3.385146,1.467036,2.391435,0.298359,0,0,0.687556,0,0,0.691161,0,0,0,13.442964,0,0,2.378177,0.435382,0.935188,0,0,0,1.043641,0.17936,9.535515,0,3.364253,0,0.778953,0.654547,0,0,1.741092,negativ
0.267319,0.049385,1.737285,0.506481,1.289269,0.533278,0,0.786369,0.862434,1.924456,0.666391,0.670799,0,1.695744,0.76642,0.295928,1.739713,1.665124,0.935781,0,0,0,0,0,0,0.625621,0.764813,0,0,2.349434,0,0,0,0,2.694309,1.003478,0,3.345722,0,0,0,0.774738,0,0,0,1.725423,0.882769,1.712517,0.430321,1.25399,0.360198,0,0,2.683441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283009,0,0,0,0,0.469146,0,0,0,0,2.106833,0,0,0,0,negativ
0.447402,0.036907,1.620115,0.797478,2.157806,0.347188,0,0.560429,0.644516,1.886539,0.662796,0.745402,0,1.445813,0.885484,0.310313,1.542984,3.910402,0.981268,0,0,0,0,0,0,0.51886,0.80199,0,0,1.948509,0,0,0,0,2.323801,0.596334,0,5.629992,0,0,0,0.823509,0,0,0,1.600053,0.93834,1.707943,0.648131,0.693652,0.242243,0,0,4.041689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283009,0,0,0,0,0.375959,0,0,0,0,2.145031,0,0,0,0,negativ
0.187184,0.752459,0.810731,1.580797,0.905841,0.379566,0,0.919323,3.976854,1.00342,1.576192,1.154459,0,0.726734,1.117034,1.104929,2.005271,2.805034,0.426769,1.208084,0,0.907321,0,2.468791,0,0.492109,1.653129,0.727988,0.816437,1.649648,0,0.131171,2.753777,0.314025,0.128525,1.362676,0,0.811316,0.33808,0.308872,0,0.93381,2.494359,0,0,1.365811,0.803123,1.19528,0.431842,0.85471,1.521358,0.476468,1.767911,2.153744,0.552414,0,0,0,1.022599,0,0,0,0,0,0,2.183685,0.83079,0,2.086184,0.358374,1.516253,0,0,0,4.946016,0.040109,3.678191,0,1.21868,0,1.054353,0.461474,0,0,1.574565,negativ
0.133573,0.505866,0.593685,1.097267,0.314568,0.447602,0,0.860713,1.404924,1.057312,1.143309,1.605293,0,0.469289,1.143688,1.771061,1.874964,2.27634,0.240031,0.410046,0,3.800479,0,3.146303,0,0.710752,2.288613,0.380942,3.419794,0.622465,0,0.124216,2.815135,0,0.069113,1.229562,0,0.328008,1.827815,0.224227,0,0.767378,1.269509,0,0,1.579621,0.994006,0.952105,0.774757,1.590941,0.738171,0.837513,1.659401,0.547181,0.091275,0,0,0,1.538663,0,0,0.228024,0,0,0,0,5.008477,0,0.975763,0.261161,1.330989,0,0,0,2.386105,0,0,0,0,0,1.201845,0,0,0,3.466194,negativ
3.698039,0.422347,1.988318,0.64886,0,1.650689,0,0.89846,1.475129,1.246594,0.381812,0.322302,0,0.26931,1.436373,0.443015,0.341898,2.240132,1.400896,0,0,0,0,0,0,2.834315,1.144951,0,0,0,1.932287,0,0,0,0.304758,1.066541,0,0,0,4.090546,0,0.774615,0,0,0,1.327493,1.412205,1.200605,0.917763,1.34916,1.282259,2.382645,2.052903,0,0,0,0,0,0,7.177714,0,0,0,0,0,28.982094,0,0,0,0,0.456602,8.196019,0,0,0,0,0,0,0,0,0,15.705474,0.862006,0,1.721239,negativ
6.163399,0,0.932024,3.128431,0,0.375157,0,0.269538,0,0.908975,0.954529,0.345323,0,0,1.632243,0,8.547443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.271639,0,1.686938,0,0,0,0.825996,0,1.200605,0,0,8.975814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299136,0,0,0,0,negativ
1.680927,0.230371,2.202966,0.695207,0.450392,0.613893,0,0.784111,0,1.81795,0.694203,0.376716,0,0.631195,1.224182,0.69221,0.534215,1.166735,2.1889,1.770197,0,7.17097,0,0,0,1.302534,1.788986,0,0,0,3.019199,0,0,0,0.952367,1.199859,0,0,0,0,18.317721,1.183048,0,0,0,1.013722,0.898676,1.400706,0,2.361031,0,0,2.395054,0,0,4.200097,0,0,0,0,0,0,0,0,0,24.151745,0,0,0,0,1.141504,5.043704,0,0,0,0.862926,0,0,0,0,0.53057,9.664907,0,0,1.412298,negativ
0.723481,0.012011,1.614558,1.362971,0,0.585347,0,0.410333,3.791131,2.165401,0.018097,0.259579,0,0.883517,1.183527,0.137929,2.030413,0,0,3.187666,0,0,0.632297,8.158287,0,0.103817,0.356472,0,0,0.194935,0,0,0,0,1.904735,1.599812,0,0,0,0,0,0.410557,0,0,0,2.020909,1.31977,1.853899,0,0,0,0,0,9.131288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283009,0,0,0,0,0,0,0,0,0,0.934752,0,5.456462,0,1.815894,negativ
0.482656,0.292911,0.773031,1.398896,0.100001,1.650887,0,0.996663,0.207565,1.115923,0.659775,0.823895,0,1.160653,0.851358,1.480039,0.945942,0.392348,0,0.511003,0.024309,0.579409,5.210372,0.558539,0,0.938252,3.216719,0.287268,0.563576,1.616498,0.527394,0.282864,0,0.731998,1.59671,1.141656,0.770685,0.58,0.604426,1.326085,0,0.798899,0,0.400426,0.316503,1.584085,0.875901,1.733782,0.220294,0.545798,0.588983,1.396004,0.230212,1.174288,0.32804,0.807426,0.993568,0,0.365139,0,0,0.119439,0,0,2.604615,0,0,0,0.057004,0.415977,1.873733,0,0,0.329009,1.165115,0.016227,0,0,0,0,1.906005,0,1.259534,0,0.231422,negativ
0.292123,0.133426,1.120607,0.990351,0.463428,0.363848,0,0.733561,0,1.727909,1.282706,0.850306,0,1.377228,0.928238,0.245854,0.474438,2.506633,0,0,0.348488,7.22541,1.127044,0,0,0.927121,0.397047,0,0.429853,0.347464,1.86146,3.5274,0,0.558313,1.631253,0.57787,0.852625,0.454108,0.174529,6.260446,0,0.78503,0,2.565625,0,1.250603,0.896051,1.736745,0.147817,0.744264,1.332106,1.170846,0.479775,0.553066,0.178434,0,0,0,0.26899,0,0,2.766678,0,0,0,18.854703,0,0,1.320427,0.512649,0.654882,0,0,0,2.087944,0,0,0,0,0,2.055263,0,0,0,0.17303,negativ
0.136627,0.551784,0.970244,1.41618,0.576778,1.088973,0,0.920977,0,0.768753,1.205632,1.406369,0,0.778451,1.052404,1.373317,2.288787,1.338282,0,0.790265,2.077061,0.188242,3.475745,0.67099,0,0.45686,1.068825,0.5145,3.517681,1.071561,3.29184,0.1067,0,4.568924,0.172853,0.471865,0.698002,4.064829,1.907782,0.217863,0,0.591418,0,0.389786,0.517421,1.231828,1.789812,0.86505,0.868336,0.846314,0.816703,4.073221,0.235947,3.435595,1.108419,0.782842,0.963317,0,0.895306,0,0,5.032807,0,0,2.28828,0,0.018964,0,2.389239,1.273622,0.613132,0,0,0,5.354131,0,0,0,0,0,1.26866,0,0.838076,0,1.503394,negativ
1.309166,0.269132,2.16963,1.063092,2.104687,0.796869,0,0.709836,0,1.319227,1.102765,0.689368,0,1.889586,0.716045,0,0,0.722219,0,0,0,2.219444,0,0,0,1.505988,0,0,0,0,7.792528,1.083519,0,0,2.752814,0.729362,5.124911,0,0,2.164478,0,0.747059,0,0.71042,0,2.189056,0.164662,1.512179,0,0.241002,0.458103,3.549248,3.058058,0,0,0,0,0,0.938436,0,0,0,0,0,0,48.30349,0,0,0,0,0,0,0,0,4.368506,0,0,0,0,0,1.87956,0,0,0,0,negativ
1.261933,0.327583,0.715032,0.953686,0.002252,1.313302,0.434378,0.767749,0,1.697007,0.573242,0.465366,0,0.779356,1.130352,0.841429,2.132029,2.022815,0.627258,1.102501,0.013357,0.115109,0.016204,2.392418,0,0.709856,1.082749,0.995491,0.120054,0.16577,0.015418,3.357503,0.065581,0.71007,0.671402,1.167199,0,1.565692,0.114156,1.042446,0,1.489508,0,0.2274,0,0.447537,0.953184,0.953029,0.078949,0.427828,0.723693,0.747115,8.572389,0.040538,0.747005,0,0,0,1.448725,0,0,11.444534,0,0,0,0,6.242188,0,0.021574,0.94845,0.029248,0,0,0,0.028366,0,2.272358,99.812062,0,0,1.436646,0,0,0,2.732697,negativ
0.35504,0.392905,0.778301,1.257335,0.049766,0.780369,3.522383,0.662415,0.222267,1.907798,0.242658,0.487025,0,1.140989,1.011548,0.457793,1.401104,2.355498,0.482167,0.480486,0,0,0.152745,4.014418,0.358887,0.679387,0.591572,0.574365,0,1.450626,0,0.984618,0,6.213715,0.902307,1.160309,0,1.345028,0,1.532358,0,1.838852,0,1.398664,0.116975,0.386812,0.220469,1.067539,0.057835,0.87137,0.404055,0.225252,6.542119,0,0.436373,0,0,0.276345,1.617416,0,0,19.886084,15.248657,0,0.375612,0,1.305016,0,0,0.390172,0.093475,0,0,0,0,0,15.873536,674.062622,0,0,0.94064,0,0,0,0.614508,negativ
1.128762,0.880413,0.409791,0.976115,0.898004,0.86464,2.144616,1.404367,0.24107,0.712971,1.527811,1.223865,1.93398,0.829645,1.103442,0.858573,1.261432,1.328998,1.288016,1.0653,0.937639,1.161936,0.880246,1.323813,1.129109,0.969001,1.266841,0.443935,0.892465,0.613905,0.942928,0.844479,1.451706,0.794883,0.771698,0.761333,2.457236,2.014623,0.98548,0.345152,0,0.753624,0.536765,1.273008,1.278176,1.220673,1.32966,0.771002,1.690651,0.776268,0.298192,0.61472,0.819422,0.733294,1.040811,1.101133,1.362531,1.454846,1.571884,1.357244,0.899832,0.278632,0,1.387603,0.272588,0.415041,0.913049,1.657063,0.893719,2.020669,0.556941,0,0,0,0.650115,0.72448,2.635366,0,2.571159,6.019064,0.669952,0,1.198289,0,2.144531,positiv
0.983697,1.300521,0.521216,1.0012,1.08247,0.622581,0.854509,1.215608,0.139117,0.815173,1.790574,1.157859,0.667455,1.023274,1.038852,0.659802,1.094851,0.535384,0.936621,1.1307,1.155411,0.929021,0.571811,1.788164,1.010103,1.059358,1.124737,0.319604,0.453225,0.914856,0.918358,1.270551,1.902939,0.587351,0.869804,0.744992,3.434992,1.406304,1.030534,0.387859,0,0.861696,0.086693,0.737498,2.333423,1.16742,1.001565,0.870532,0.946407,0.692588,0.472083,0.680744,1.254655,0.267017,1.007515,0.382963,1.586958,1.249991,2.306828,2.282683,0.700718,0.469534,0,1.891368,0.260166,0.344937,0.684929,1.207013,0.995561,2.394823,0.347225,0,0,0,0.334618,0.488462,1.04552,0,2.899242,0.386393,0.747556,0,2.369032,0,1.853044,negativ
0.711779,1.098821,0.640319,1.171003,1.108411,0.404222,0.147013,1.229884,0.17881,0.902824,1.470488,1.191333,0.473165,0.94749,1.047655,0.849401,1.117849,0.427872,1.833323,1.562016,1.060629,0.697078,0.219768,1.06684,1.594794,0.964025,1.467153,0.640936,0.122539,1.124719,0.418206,0.722805,1.606934,0.382826,0.916269,0.886312,2.516187,1.098005,1.141139,0.403196,0,1.128716,0.3683,0.299256,1.571893,0.83536,0.944997,1.058193,0.729515,0.919673,0.472667,0.804487,1.431924,0.500597,0.757464,0.953945,0.984828,1.310705,1.559098,1.255272,0.099364,0.450078,0,1.916606,0.330581,0.758314,0.454797,0.790998,1.63876,1.721543,0.687858,0,0,0,0.462674,0.860286,0.61515,0,1.958478,0,0.959369,0,1.959466,0,1.243366,negativ
0.994261,0.892596,0.768606,0.75129,1.033209,0.85539,0,0.912381,0.046382,1.273568,1.135268,0.958914,0,1.019482,1.045548,0.626843,1.19036,0.377994,0.624315,1.337636,0.74266,1.199213,0.419241,1.28132,1.906624,1.079784,1.005568,0.381854,0.398896,1.555506,0.302327,0.916563,1.722808,1.178071,0.71771,0.879573,2.639163,0.810898,1.277697,0.430363,0.876838,1.043529,0.188909,0.195592,2.864132,0.960288,0.804384,1.226502,0.382428,0.987774,0.99714,0.459264,0.995917,0.507417,0.809327,0.472674,0.887545,2.275152,1.318353,1.634045,1.02975,0.699238,0,0.828307,0.49396,3.590716,1.590045,0.832587,0.808422,1.388514,0.711899,0,0,0,1.561695,1.015633,1.89737,0,2.589126,0,0.841321,0,1.86691,0,0.541885,positiv
0.752799,0.872834,0.541566,1.280642,0.714628,0.413815,0.19648,1.242816,0.800799,0.927004,1.452029,1.182547,1.295517,0.919506,1.02465,1.09757,1.259409,0.99084,1.487963,1.071252,1.161773,1.445763,0.526271,0.98913,1.361702,0.829385,1.373241,1.271705,0.276963,1.018287,0.144768,0.918697,1.333566,0.406677,0.955588,0.92036,1.150704,1.107781,1.326123,1.111614,0,0.956204,0.247399,0.463554,0.820133,1.031129,1.161774,1.154072,0.617179,1.060353,0.573911,1.362971,1.371129,0.451483,1.022346,1.290789,0.63768,1.069039,0.987541,0.539915,0,0.788914,0,3.735734,0.614711,0.569763,0.420189,0.484438,1.840375,0.979563,0.940576,0,0,0,0.345578,2.085982,3.001648,0,1.602604,0,0.662204,0,0.784125,0,1.087212,positiv
0.346958,1.191419,0.744124,1.608286,0.935878,0.465789,0.059728,1.212771,0.656976,0.972896,1.157513,0.940249,1.130858,1.035182,0.989729,0.953945,1.508024,0.427283,1.511961,0.833775,0.900999,0.360456,0.345337,0.590022,1.811694,0.950423,1.192959,1.115268,0.223242,1.421464,0.233622,0.348314,1.639141,0.123104,1.123294,1.120668,0.908479,1.127219,0.561835,0.668098,0,1.255126,0.489211,0.234983,0.269895,0.721361,1.004156,1.226421,0.417855,1.017067,1.492115,0.803879,1.283,0.772844,0.69929,1.504254,0.777898,1.282676,0.69716,0,0,0.688068,0,1.319563,0.983513,2.487491,0.224515,0.329594,3.969751,0.324677,0.983195,0,0.321881,0,0.746393,1.593497,0.688106,0,2.470696,0,0.773473,0,0.396964,0,1.365948,negativ
0.394892,1.122956,0.920699,1.283224,1.295016,0.400748,0,1.305903,0.154662,0.889739,1.06644,1.164203,0.085638,0.90431,1.007901,1.261208,0.970197,0.276332,2.309239,1.078206,1.509322,0.250268,0.04943,0.633969,1.483725,1.112308,1.854788,1.363886,0,1.017303,0.383304,0.18326,1.942119,0.083365,0.979005,1.046206,1.919752,1.158287,0.550727,0.319539,0,1.179698,1.216138,0.275576,0.704788,0.761735,0.999569,1.174158,0.414724,1.136763,0.858201,0.581432,1.52792,1.110037,0.794218,1.485778,1.116391,1.854717,0.912222,0.177654,0,0.816468,0,1.717189,1.006556,0.857405,0.42871,0.750635,2.526096,0.791979,0.974056,0,0,0,0.935802,1.137653,0.087554,0,1.661913,0,1.001583,0,0.676472,0,1.544508,positiv
0.360392,1.019884,1.678102,1.387681,1.150792,1.098088,0,0.928836,0.023449,0.994106,0.577107,0.888646,0,0.91802,0.910121,1.879577,1.19049,0.197907,1.674899,0.615168,1.187769,0.059564,0.040058,0.377291,1.036998,1.087453,1.410365,3.347041,0,0.687794,2.989987,0.029079,2.442915,0.028377,0.690753,0.915013,1.626214,2.564674,0.172199,0.055185,0.329495,1.357273,2.187151,1.139353,1.848954,0.617636,0.450782,1.392907,0.348112,0.93561,1.349269,0.243546,0.992857,1.581598,0.488557,0.988751,0.829398,1.470884,0.505523,0.121222,0,0.506208,0,0.704518,0.673521,0.523346,2.471051,1.514497,1.578589,0.628089,1.008743,0,0,0,2.855168,1.209863,0,0,1.379222,0,0.689931,0,0.893993,0,1.965236,positiv
0.446968,1.024964,0.957263,1.571558,0.89434,0.722841,1.075858,1.045213,1.236203,0.874092,1.413215,1.006556,0.355544,0.814919,1.026961,1.425978,1.372772,0.565141,1.093772,1.326345,0.867854,1.161426,0.261595,1.943715,1.179616,0.819697,1.393566,1.008009,2.260797,0.833808,0.893606,1.014438,0.877023,0.226749,0.791396,0.887781,1.374824,1.734689,1.457192,0.148611,0.018155,1.321685,0,0.934537,0.048399,0.766454,0.766979,1.312673,0.538251,0.613284,0.799281,0.985892,0.899052,0.952893,0.891943,1.611709,0.044313,1.033245,0.973005,0,0,1.558988,0,0.012711,2.759922,2.406383,0.811042,0.00614,1.845666,0.737573,1.031197,0.679771,3.890304,1.723795,0.463303,1.409875,0,0,1.223347,0,0.857009,0,1.048971,0,1.080794,negativ
0.551478,1.029475,1.06963,1.642407,1.047764,0.700184,0.670869,1.047034,1.680561,0.878743,1.401746,0.923903,0.377906,0.773887,1.089103,1.139319,1.34401,0.47396,1.328104,1.725731,0.658591,1.004355,0.203338,1.810705,0.980791,0.931592,0.983395,0.691251,2.252794,0.855588,0.581613,0.851601,0.729617,0.132025,0.826559,0.834419,2.310983,1.919382,0.961525,0.071929,0,1.303798,0,0.605484,0.149795,0.844494,0.733245,1.303467,0.576136,0.586565,0.909105,0.707626,1.45795,0.683212,0.438207,1.802277,0,2.424,0.843905,0,0,1.942298,0,0,1.922681,5.592375,0.526478,0,1.650447,0.705607,0.99602,0.039953,2.476226,1.649446,0.095274,1.166549,0,0,0.872846,0,1.131397,0,0.734654,0,1.233324,positiv
1.034895,0.828747,1.608016,1.186359,0.68457,1.108041,0.188556,0.713454,1.942796,1.036967,1.087993,0.924686,0,0.986363,1.073017,0.549417,1.15267,1.086894,0.803771,1.01897,0.410737,3.052336,0,1.392171,0.352116,1.095821,0.412001,0.346888,1.173431,1.835426,0.324721,1.624504,1.779314,0,0.431078,0.857502,4.13913,1.199048,0.345922,0,0,1.360628,0.047092,0.269875,1.300874,0.755875,0.599764,1.181038,0.707663,1.062523,0.427998,0.416706,1.568608,0.20905,0.091949,0.956847,0,5.729359,1.002438,0,0,0.933005,0,0,0.611751,7.325554,0.248803,0.48855,0.39775,0.421845,1.437872,0,0.470228,0.875292,0.070665,0.680193,0,0,0.148309,0,1.675442,0,0.22803,0,0.975004,positiv
