@relation '20180909_h2_bzr-weka.filters.unsupervised.attribute.Remove-R1-3,5-318-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.prev_oa_total_d_tourismus_stock numeric
@attribute r.prev_oa_total_d_vergnuegung_stock numeric
@attribute r.prev_oa_total_d_sport_und_erholung_stock numeric
@attribute r.prev_oa_total_d_public_service_stock numeric
@attribute r.prev_oa_total_d_buero_stock numeric
@attribute r.prev_oa_total_d_mobilitaet_stock numeric
@attribute r.prev_oa_total_d_sonstiges_stock numeric
@attribute r.prev_oa_total_d_gastronomie_stock numeric
@attribute r.prev_oa_total_d_religion_stock numeric
@attribute r.prev_oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.prev_oa_total_d_dienstleistung_stock numeric
@attribute r.prev_oa_total_d_waren_stock numeric
@attribute r.prev_oa_total_d_leerstand_stock numeric
@attribute r.prev_oa_gastro_c_fast_food_stock numeric
@attribute r.prev_oa_gastro_c_restaurant_stock numeric
@attribute r.prev_oa_gastro_c_cafe_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_international_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.prev_oa_gastro_t_eisdiele_stock numeric
@attribute r.prev_oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.prev_oa_gastro_t_kaffee_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_burger_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.prev_oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.prev_oa_dl_c_friseur_stock numeric
@attribute r.prev_oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.prev_oa_dl_c_massage_stock numeric
@attribute r.prev_oa_dl_c_reisen_stock numeric
@attribute r.prev_oa_dl_c_waescherei_stock numeric
@attribute r.prev_oa_dl_c_beerdigung_stock numeric
@attribute r.prev_oa_pubserv_c_bildung_stock numeric
@attribute r.prev_oa_pubserv_c_sicherheit_stock numeric
@attribute r.prev_oa_pubserv_c_sonstiges_stock numeric
@attribute r.prev_oa_pubserv_c_sozial_stock numeric
@attribute r.prev_oa_pubserv_c_gesundheit_stock numeric
@attribute r.prev_oa_pubserv_c_bank_stock numeric
@attribute r.prev_oa_waren_c_essen_und_trinken_stock numeric
@attribute r.prev_oa_waren_c_kleidung_stock numeric
@attribute r.prev_oa_waren_c_sonstige_waren_stock numeric
@attribute r.prev_oa_waren_c_werkstatt_stock numeric
@attribute r.prev_oa_waren_c_medical_stock numeric
@attribute r.prev_oa_waren_c_print_stock numeric
@attribute r.prev_oa_waren_c_drogerie_stock numeric
@attribute r.prev_oa_waren_c_technik_stock numeric
@attribute r.prev_oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.prev_oa_waren_c_kunst_stock numeric
@attribute r.prev_oa_waren_c_handwerk_stock numeric
@attribute r.prev_oa_waren_c_sonstiger_shop_stock numeric
@attribute r.prev_oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.prev_oa_vergnuegung_t_gallerie_stock numeric
@attribute r.prev_oa_vergnuegung_t_museum_stock numeric
@attribute r.prev_oa_vergnuegung_t_zoo_stock numeric
@attribute r.prev_oa_vergnuegung_t_spielothek_stock numeric
@attribute r.prev_oa_vergnuegung_t_kino_stock numeric
@attribute r.prev_oa_vergnuegung_t_biergarten_stock numeric
@attribute r.prev_oa_vergnuegung_t_theater_stock numeric
@attribute r.prev_oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.prev_oa_vergnuegung_t_bordell_stock numeric
@attribute r.prev_oa_vergnuegung_t_bar_stock numeric
@attribute r.prev_oa_vergnuegung_t_pub_stock numeric
@attribute r.prev_oa_sport_t_schwimmen_stock numeric
@attribute r.prev_oa_sport_t_basketball_stock numeric
@attribute r.prev_oa_sport_t_fussball_stock numeric
@attribute r.prev_oa_sport_t_sportzentrum_stock numeric
@attribute r.prev_oa_sport_t_tischtennis_stock numeric
@attribute r.prev_oa_sport_t_sauna_stock numeric
@attribute r.prev_oa_sport_t_tennis_stock numeric
@attribute r.prev_oa_sport_t_kampfsport_stock numeric
@attribute r.prev_oa_sport_t_fitnesszentrum_stock numeric
@attribute r.prev_oa_sport_t_spielplatz_stock numeric
@attribute r.prev_oa_sport_t_wassersport_stock numeric
@attribute r.prev_oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_sport_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.533468,0.244241,4.465911,1.528676,0,0.753301,0,0.910699,4.685922,0.914313,0.712936,0.638133,0,1.331019,0.792011,1.292135,0,0,0,0,0,0,1.860841,1.430348,0,1.675941,1.047359,1.147705,2.017544,0,1.71131,0,0,4.259259,2.187351,0.529942,0,4.73871,0,2.040278,0,0.85297,1.39249,0,0,1.746233,0.534195,0.787146,0.471609,0.9325,3.18062,0,0,3.852582,2.655663,0,0,0,1.191866,0,0,0,0,0,0,0,0,0,3.92674,1.642912,0.767633,1.184397,0,0,1.116717,0,0,0,0,0,0.677776,7.225818,0.620399,0,1.02317,negativ
0.320405,0.244488,1.854755,0.453027,0,4.120422,0,0.329197,0.879501,0.780033,0.446037,0.511024,3.854282,2.01049,0.632672,0,0,0,0,0,0,0,0,0,0,1.582182,0,0,0,1.167381,3.554258,0,0,4.423077,2.83935,1.271861,0,0,0,2.448333,0,1.0084,0,1.563604,2.390634,0.983064,0.676647,1.033129,0.442134,1.748437,2.484859,1.02575,0,2.407864,0,1.687089,0,0,0.279344,0,0,5.955556,0,0,0,0,0,0,0,1.232184,1.15145,0,0,0,1.009341,0.269671,0,0,0,0,1.388573,1.18746,2.803724,0,0,negativ
1.311703,0.818924,1.061981,1.034104,1.364238,1.082475,0,0.980142,0,0.944464,1.195217,0.974717,0,0.753934,1.138809,0.894555,1.351704,1.990385,1.372679,0,0,0,1.932412,0,0,1.423964,1.087642,1.191847,0,0,1.777129,1.087642,0,2.211538,0.851805,1.236532,0,1.053047,0,1.360185,0,0.469751,0,0,0,1.282258,2.206458,0.921537,0.17254,1.364634,0,2.401756,0.697374,0.939654,0.971584,1.316752,0,4.822803,1.962219,0,0,0,0,4.179337,0,0,0,0,0,1.095275,1.535267,0,0,0,2.624286,0,0,0,0,0,1.48659,1.543697,0,0,0.96178,negativ
1.689314,0,1.955816,1.401286,0.483167,2.555843,0,0.801078,1.854844,0.943174,0,0.202075,0,0.653409,1.315957,0,2.342954,1.15,0,0.985714,0,0,0,0,0,1.645469,0,0,0,0,0,0,0,3.833333,0.984308,0,0,0,0,0,0,1.473311,0,0,1.629977,0.670271,0.46135,0.787146,1.179023,1.554167,0,0,4.765389,0,0,0,0,0,1.489833,0,0,0,0,0,0,0,0,0,0,0,0,4.282051,0,0,0,0,0,0,0,0,0.490084,8.312217,1.12149,0,0.739831,negativ
0.307148,0.562493,0.656498,1.065441,0.702789,0.495679,3.465477,1.223464,0.674489,0.717849,1.505088,1.800308,0,1.140873,0.966079,0.738363,0.976231,0.27381,1.133005,1.173469,2.987013,1.785714,1.595007,1.839019,0,0.71826,0.897736,0.491873,0.864662,1.204441,0.733418,1.346604,1.046406,1.825397,1.054616,0.867178,0,2.153959,2.008202,0.556439,0,0.939503,0,2.039483,0,1.121976,1.213552,0.642568,1.924935,0.697789,0.216369,1.339755,0.778023,1.572483,4.606763,1.101772,0.845805,1.345136,0.912143,0,0,0,0,3.134503,5.333333,0,3.08046,1.429333,0,1.232184,0.575725,0,0,0,4.37381,2.33715,6.378472,0,1.594618,0,0.530925,0,0,0,0.801483,positiv
0.31751,0.969115,1.343151,1.257013,0.681091,0.346938,0,0.928478,0.871553,0.989421,1.326019,1.360966,0,0.882985,1.066992,0.942909,2.374616,0.932432,0.964585,0.799228,1.271499,1.52027,0,1.043768,0,0.667082,1.528578,0.837514,0,1.640644,0,0.764289,0.890859,1.554054,0.598566,0.847908,0,3.15914,0,1.632222,0,1.234775,0,0,0,1.053283,0.724979,1.043426,0.411287,1.518023,1.479358,1.145023,2.659752,0,0,0.627754,0,1.149622,0.831535,0,0,0,0,0,0,0,0,0,0.736264,1.54023,1.439313,0,0,5.687307,0,0.738047,0,0,2.014254,0,1.117737,0,0.767335,0,1.5186,positiv
0.234252,0.268122,2.920685,1.722308,0.334996,0.433168,0,0.814607,2.572051,1.003712,0.782646,1.050792,0,1.039514,0.822473,2.114402,1.597469,0.784091,1.622257,1.344156,0,2.556818,0,0,0,0.37397,3.856185,1.408547,0,2.759264,0,1.285395,0,2.613636,0.33556,1.059885,0,0,0,4.080556,0,1.108132,1.356785,0.601386,0,0.945254,0.910871,1.102005,0,1.243333,1.767011,0.729422,1.27077,2.568388,0.885221,1.199708,2.762963,2.197055,0.595933,0,0,7.940741,0,0,0,12.112994,0,0,0,1.642912,0,0,0,0,0.937245,1.001636,2.733631,0,0.683408,0,1.365235,0,0.520692,0,0.686986,positiv
0.364331,0.463344,1.297868,0.915796,0,1.184089,0,1.113387,1.333436,1.1984,0,1.016896,0,0.901254,1.134445,0.401007,2.423746,2.37931,2.461356,1.019704,0,0,0,2.663407,0,0.283702,0.975127,0,0,1.046617,0,1.950254,0,1.982759,0.763687,0,0,0,0,0,0,0.648257,0,0,0,1.474596,1.522456,1.06827,0.505296,0.444048,1.893226,1.563048,0.68077,0.917281,0,1.285401,2.960317,0,1.489833,7.267797,0,0,0,0,0,0,0,0,2.356044,0,1.38174,0,0,0,0,1.168575,0,0,0,0,1.592775,1.286415,0,0,0,negativ
0.581323,0.295723,2.30096,0.925448,0.184741,1.064099,0,0.653428,0,1.333475,0.575475,0.849905,0,0.918857,0.976687,1.453652,1.372825,0.539063,0,1.386161,1.47017,1.757813,3.14017,1.206856,0,0.642761,1.767418,0.968376,1.702303,1.422746,1.443917,0.883709,0,1.796875,0.692092,0.794913,1.639509,1.184677,1.380639,1.530208,0,0.966699,0,1.234424,0.943671,0.970129,1.06839,0.894484,0.428736,1.412879,1.445736,2.486667,0.433217,2.334898,0.60356,2.453947,1.883838,0,0.812636,0,0,0,0,0,5.333333,0,0,0,0,1.642912,1.15145,1.391667,1.766346,5.402941,1.312143,0.701145,0,0,0.478385,0,1.27422,0,1.457937,0,0.240445,negativ
0.341364,0.520962,0.912038,1.05542,0.781079,0.298402,0,1.014422,1.499252,1.276506,1.520685,1.15696,0,0.625604,1.084964,1.732011,1.68244,2.202128,0.759354,0.943769,0,1.196809,0,4.108447,0,0.52515,2.406697,1.318639,1.159015,0.968678,0,0,2.103944,0,0.471211,1.112879,0,1.895484,0.552256,0.612083,0,0.895965,1.290601,0,0,1.438631,0.866438,1.166829,0.582576,1.097059,0.935477,0.772329,1.681902,1.359735,0.937293,0,0,0,0.946482,0,0,0,0,0,0,3.633898,1.848276,0,1.178022,0.985747,1.15145,0,0,0,1.749524,0,5.102778,0,1.275694,0,1.27422,0,0,0,1.92356,negativ
2.823568,0.359092,1.796157,0.86183,0.192281,0.971916,0,0.892629,0.738152,1.361715,0.598964,0.375283,0,0.388934,1.370788,0.553772,0.627577,1.642857,1.699507,0.704082,0,2.678571,0,0,0,2.154781,1.346604,0,0,0,2.200255,0,0,0,0.527308,0.993642,0,0,0,3.060417,7.345,1.143983,0,0,0,1.084262,0.895562,1.265057,0.505296,1.665179,1.135936,1.172286,2.04231,0,0,1.928102,0,0,0,5.191283,0,0,0,0,0,20.765133,0,0,0,0,0.657971,5.566667,0,0,0,0.46743,0,0,0,0,0.28316,7.718487,0.485979,0,1.602967,negativ
0.59332,0.377282,0.968734,1.304967,0.424245,0.864415,0.929762,0.812801,0.542881,1.431612,0.66077,0.7393,0,1.1309,1.012274,0.447277,1.858593,1.326923,0,0.568681,0.90472,1.081731,1.932412,1.485362,0,0.711982,0.543821,0,1.047571,0.875536,1.777129,1.631463,0,2.211538,1.13574,0.662428,1.093006,2.369355,0.920426,2.040278,0,0.98782,0,0.670116,0,1.211276,1.014971,1.227948,0.471609,0.497333,0.424083,2.188267,2.668618,2.05471,0.531133,0,0,0,0.953493,0,0,9.528889,0,0,0,3.633898,1.848276,0,1.178022,0.492874,0.46058,0,0,0,2.385714,0,3.479167,83.5,0,0,1.254913,0,1.325397,0,1.311518,negativ
0.780453,1.171214,0.509709,1.020123,1.190509,0.53354,0.489204,1.324111,0,0.844459,1.854245,1.265515,1.251786,0.953734,1.083008,0.577849,1.255154,0.535714,1.330049,1.561224,0.876623,1.048137,0.312067,1.439232,1.483516,0.99648,1.053864,0.192472,0.338346,1.131127,0.57398,1.053864,1.637853,0.714286,0.779499,0.770072,3.074079,1.480847,1.208059,0.191276,0,0.955763,0,0.45104,2.41362,1.098858,0.927137,0.987159,0.927756,0.726127,0.39106,0.538098,1.054635,0.473678,0.81629,0.442515,1.019126,1.620778,2.051573,1.847745,0,0,0,1.275052,0,1.23183,0.939801,0.872136,0.998324,2.339061,0.507419,0,0,0,1.192857,0.956107,0,0,3.479167,0,0.675723,0,2.650794,0,1.311518,positiv
0.349307,1.27348,0.933261,1.419484,1.110075,0.521959,0,1.276061,0.42615,0.902051,1.080604,1.114242,0,0.973831,0.93319,1.565471,1.182741,0.331731,1.715849,0.710852,1.35708,0.540865,0,0.742681,1.531065,0.988864,1.631463,2.383694,0,1.021458,0.888565,0.27191,2.218582,0,0.993773,1.017489,1.049286,1.13729,0.883609,0.979333,0,1.113844,1.091023,0.725383,0.739371,0.798106,1.046362,1.229916,0.393008,1.165625,0.883506,0.911778,1.389905,1.070162,0.829895,1.499635,0.863426,1.373159,0.620764,0,0,0.554005,0,2.624235,0.744186,0.845093,0.859663,0.797767,2.739586,0.458487,1.017561,0,0,0,1.943915,1.817783,0,0,2.126157,0,0.7079,0,0.539976,0,1.781074,positiv
0.616451,1.097575,1.098002,1.530165,1.028497,0.725401,0.96601,1.088091,1.692139,0.827089,1.487485,1.024164,0,0.78019,1.055712,1.388563,1.311355,0.514925,1.065363,1.544776,0.702171,1.679104,0,1.729227,1.188289,0.920971,1.26621,0.925016,2.43912,0.906027,0.689632,1.26621,0.983934,0,0.661102,0.856061,2.522321,1.458065,1.274436,0,0,1.312926,0,0.89066,0.453918,0.793296,0.706625,1.369635,0.565931,0.5595,0.477093,0.65648,0.85777,0.770516,0.39835,1.619605,0,2.966024,0.98329,0,0,1.701587,0,0,2.285714,3.893462,0.660099,0,1.262166,0.528079,1.15145,0,2.94391,0,0,1.168575,0,0,0.797309,0,1.238825,0,0.607474,0,1.202225,negativ
1.37695,0.72965,1.090034,1.067189,1.53155,0.900171,0,0.870605,0.839929,1.117406,0.681549,0.937935,0,1.315893,0.845319,0.969101,1.220289,1.4375,0.991379,1.026786,0,1.5625,0,0,0,0.685612,1.963798,0,0.756579,1.686217,1.925223,0.39276,0.915605,2.395833,1.230385,1.093006,0.819754,1.184677,0,0.765104,3.6725,1.109629,1.430125,0,0.969176,0.946531,0.891528,0.979133,0.34508,1.137195,1.551522,1.334309,0.697374,0.939654,1.295446,0,2.02168,0.803801,1.52617,1.453559,0,0.952889,0,0,0,2.907119,0,2.74432,0.942418,0.788598,1.013276,1.739583,4.415865,0,1.640179,1.314647,0,0,0.597982,0,1.06185,0.482405,0,0,0.901669,positiv
0.182376,1.182891,1.380576,1.203369,0.52162,1.042383,0,1.124281,0,0.828797,1.117098,1.127147,0,1.172786,0.970096,0.59637,1.12642,0.442308,0.915119,0,0,2.884615,2.57655,0.990241,0,1.160267,1.450189,0,0,1.167381,1.184753,0,0.845174,1.474359,1.51432,1.011708,1.19237,0.861584,1.004101,1.112879,0,0.802604,0,0,0,1.474596,1.159967,1.104544,0.228198,0.902419,1.53901,3.176516,0.461167,1.864153,0.642499,0.870756,0,0,1.009242,0,0,1.401307,0,0,0,0,0,1.008941,2.771816,0,1.490112,0,0,0,0,0.412438,0,0,2.251225,0,1.374158,0,0,0,1.697259,negativ
0.655555,0.600273,1.401181,1.532478,0,0.837537,0,0.870425,0,0.953322,0.876096,1.17626,0,1.400162,0.861638,0.553772,0.836769,1.642857,0,2.112245,0,0,2.39251,0,0,0.587667,1.346604,0,0,2.167993,4.40051,0,3.139217,2.738095,0.351539,1.324856,0,0,0,2.040278,0,0.906166,0,1.513165,1.156758,0.951353,1.145935,0.787146,0.471609,1.450556,3.18062,1.458844,0,0,0,0,0,2.197055,1.589155,0,0,3.97037,0,6.269006,0,6.056497,0,0,0,0,1.15145,0,0,0,2.186905,0,0,0,0,0,1.592775,0,0,0,1.602967,negativ
0.112142,0.342283,0.599229,2.114126,0,0.94258,0,0.921751,0,0.69891,1.623574,1.363794,5.395995,1.256556,1.012274,0,1.351704,0.663462,0,1.706044,0,2.163462,1.932412,0,0,0.949309,0,0,0,2.334762,0,1.087642,3.803283,2.211538,0.283935,0.978355,1.008929,0,2.548872,0.941667,0,0.993994,0,0.938162,0,1.253407,0.811977,1.006515,0.115969,1.070082,1.303533,2.152393,2.343634,0,1.959096,0.88503,2.038251,0,1.172328,0,0,0,0,0,0,0,0,0,0,1.232184,1.727175,0,0,0,0,1.168575,0,0,0,0,1.76975,0,0,0,0,negativ
1.353278,2.391357,1.01491,0.939929,0.611142,0.502879,0,0.945705,0.782042,0.989532,1.348478,0.922993,0,1.94467,0.469985,1.38443,0.836769,0.410714,0.849754,0.352041,0,1.339286,1.196255,0.91951,0,0.195889,1.346604,2.21343,0,3.25199,1.100128,0.673302,3.924022,0,1.581924,1.122231,0,1.114991,0.649713,1.440196,0,1.358253,0,2.680463,2.049115,0.63197,0.579983,1.562183,0.435332,0.860769,1.467979,0,0.439882,1.18541,0,0.830567,1.912821,1.521038,0,3.303544,0,0,0,0,1.454545,0,0,0.389818,0.267732,0.784117,1.517821,0,0,0,3.280357,1.752863,0,0,0,0,0.265462,0,4.556052,0,1.803338,positiv
0.38472,2.984568,0.285521,1.81321,1.100352,0.474272,0,1.135152,1.408057,0.682684,1.213958,1.009885,0,1.691863,0.499359,2.076645,0.941366,0,0,1.320153,0.840097,1.004464,0,0,1.421703,0.220375,0.504977,2.21343,4.863722,1.896994,1.650191,2.019906,1.76581,0,1.713751,1.028711,0.771534,0,1.949138,1.440196,0,0.864343,0.705528,0.625441,1.912507,1.130524,1.014971,1.46469,0.805914,0.826266,0.40261,0.830987,0,2.926012,0.50424,0.683378,0,1.251487,0.113152,1.191442,0,0,0,0,1.04918,0,0.605992,0.843541,1.738065,0.727191,1.283584,0,0,0,5.248571,0,0,0,3.827083,0,1.27422,0,0,0,0,positiv
0.488778,2.61077,0.326473,0.706451,0.349494,0.821662,0.76594,1.197531,0.447227,0.830315,1.678394,1.169351,0,1.370051,0.672128,2.000725,0.47237,0.556452,1.918799,0.317972,0,1.209677,0,1.245787,2.568238,0.663496,1.216288,2.998841,1.757216,0.815911,1.987327,0.912216,0.708856,0,1.984492,1.24608,0.354488,0.512293,0.597033,0.992568,0,1.033453,0,0.509871,0,0.961693,1.213552,1.049528,1.228149,0.582812,0.883506,0,1.588463,0,1.383158,0.749817,1.726852,1.373159,1.179451,0.432607,0,0,0,0,0.761905,0,0.440066,0.20419,1.542648,0.821456,1.45302,0,7.850427,0,0,4.6743,0,0,0,0,0,0,0,0,2.137289,positiv
0.165224,2.836713,0.662157,1.183645,0.236283,0.638827,0,1.149132,2.721214,0.847392,1.472061,0.971736,0,1.485021,0.710318,1.321502,0.798734,0,0.811129,0.672078,0,0,0,0,3.618881,0.934926,0,1.408547,3.714115,2.069448,2.100244,1.928092,1.498263,0,1.174459,1.291734,0.819754,0,0.69032,0.765104,0,1.194158,0,0,1.887342,0.970129,0.667744,1.681024,0.479603,0.632203,0.808632,1.112678,0,0,0,0.915031,0,0,0.454525,1.615066,2.507602,1.058765,0,0.835867,0.711111,0,0.821456,0,1.047131,0.87622,1.228213,0,0,12.006536,0,3.1162,17.009259,0,0,0,0.235967,0,0,0,1.068645,positiv
0.299469,0.685539,1.333511,1.354962,0.856524,0.704793,0,0.568037,3.288133,1.01097,0.667028,1.432898,0,1.633523,0.548315,1.938202,1.464346,0,0,0,0,0,0,0,0,0.685612,0,5.164671,0,2.529326,0,0,0,0,2.46077,1.589827,0,0,0,0,0,0.720286,0,0,2.988292,0.921623,1.691618,1.672686,0.294756,1.165625,0.662629,0,0,1.605243,0,0,0,0,0.372458,0,0,0,0,0,0,12.112994,0,5.717333,0,0,0.767633,0,0,0,0,0,0,0,0,0,2.123699,0,0,0,0,negativ
2.041133,0.55378,1.373447,0.564373,0.129732,0.8235,0,0.630935,0,1.637255,0.60618,0.57875,0,1.559272,0.859858,0,1.198102,1.568182,0,0.336039,0,2.556818,0,0,0,0.934926,0,0,0,1.034724,1.050122,0.642697,0,9.147727,1.510018,1.324856,0,0,0,2.040278,0,1.047688,0,0,1.086652,1.452254,0.46135,1.254514,0.3316,0.874219,2.236374,1.02575,0,0.601966,0,0,0,0,1.257047,0,0,0,0,0,0,0,0,0,1.472527,0,2.015038,0,4.156109,9.534602,0.771849,0.412438,0,0,0.562806,0,1.43662,0,0.428805,0,0.282877,negativ
0.535092,0.612461,2.620992,1.210525,0.38261,1.169374,0,0.592066,0,1.320064,0.446942,0.560067,0,1.866883,0.704977,0,1.255154,0,2.549261,0,0,0,0,0,0,0.881501,0,0,0,2.167993,0,2.019906,4.708826,4.107143,1.054616,1.589827,0,0,0,0,0,1.350535,0,0,0,1.22883,0.211452,1.349394,0.336864,1.332143,1.514581,1.563048,1.36154,0,0,0,0,0,0.425667,0,0,0,0,6.269006,0,0,0,0,1.96337,0.821456,1.15145,0,0,0,1.192857,0.637405,0,0,0,0,1.834104,0,0,0,0,negativ
0.326357,0.062257,1.16259,1.045936,0.933426,0.192018,0,0.515864,1.791676,1.324205,0.81778,1.642879,0,1.796875,0.575731,1.162921,0,0.8625,0,0,0,2.8125,0,0,0,1.028418,2.827869,0,0,1.517595,4.620536,0,0,2.875,2.214693,0.353295,1.457341,0,4.908939,2.72037,0,1.143983,0,1.37965,1.054691,0.650557,1.044823,0.444231,1.961147,1.107921,0,1.62495,0.849277,2.288663,3.944055,1.60357,0,0,1.327574,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.123699,0,0,0,0,negativ
1.317665,0.502729,1.173489,1.987278,0,1.329038,0,1.249681,0,0.684349,0.73373,0.788094,0,1.633523,0.822473,0,1.464346,0,5.948276,0,0,0,0,0,0,0.685612,0,0,0,0,0,0,0,0,3.691155,1.589827,0,0,0,0,0,0.540214,6.614329,0,0,1.843246,0.634357,0,0,3.108333,2.650517,5.470667,0,0,0,0,0,0,2.979666,0,0,0,0,0,0,0,0,0,0,0,2.3029,0,0,0,0,0,0,0,9.567708,0,0,0,0,0,4.808901,negativ
0.468801,0.281068,0.298218,0.37877,0,2.454302,0,0.338753,1.103008,1.826091,0.223755,0.287065,0,1.633523,0.771068,0.363413,1.64739,0,0,0,0,1.757813,0,0,0,1.028418,0.883709,0,0,1.422746,0,1.767418,1.030056,0,2.306972,1.324856,2.186012,0,0,0,0,1.0084,1.763821,0,1.195317,0.983064,1.014971,1.153261,0.164515,1.734884,1.479358,1.526698,0,1.791899,0,1.255508,0,2.299243,0.623651,3.303544,0,2.165657,0,0,0,3.303544,0,3.118545,0,0.448067,1.046773,0,0,10.805882,0,0,0,0,0,0,1.69896,0,0,0,0.96178,negativ
0.684501,1.392841,0.914407,0.903308,1.30518,2.147941,0,0.793448,0,0.903578,0.635264,0.705077,0,1.188017,0.747703,2.114402,0.399367,1.568182,3.244514,0,0,0,0,0,0,0.934926,1.285395,4.22564,0,0,4.200487,2.57079,0,0,1.342238,1.271861,0,1.895484,0,0,0,0.720286,5.039489,2.233719,1.707595,0.877736,0.966639,1.066456,0.912792,0.902419,1.53901,0,0.922333,1.242768,1.284998,1.741511,0,0,0.865064,2.271186,0,0,0,0,0,2.271186,1.155172,4.288,0.736264,0.308046,1.007519,0,0,0,0,2.33715,0,0,0,0,0.471933,1.715219,4.859788,0,0,positiv
0.462339,0.352792,0.617626,0.697291,0.661177,2.098481,0,0.146162,0,1.86095,0.514899,0.230437,0,1.633523,0.822473,0,4.393039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.139344,0,0,0,1.589827,0,0,0,0,0,1.620642,0,0,0,0.921623,0,1.416863,0,0,3.18062,0,0,0,0,0,0,0,1.7878,0,0,0,0,0,0,0,0,0,0,0,2.3029,0,0,0,0,0,0,0,0,0,2.123699,0,0,0,0,positiv
0.127929,0.488086,0.683586,0.964698,0.365894,3.397865,0,0.566199,2.809279,0.564754,0.71236,0.994682,0,1.633523,0.704977,0.830658,0,1.232143,2.549261,1.056122,0,4.017857,0,0,0,0.587667,2.019906,0,0,2.167993,0,2.019906,0,0,2.109232,0.953896,2.623214,0,2.209023,0,0,1.296514,2.645732,0,0,0.737298,0.761228,1.150445,0.544164,1.195513,0.815544,0,1.466274,1.975683,2.042818,0,3.188034,2.535063,0.45841,0,0,0,0,0,0,0,0,0,4.712088,0.985747,0.92116,0,0,0,4.37381,0,0,0,6.378472,0,1.06185,0,0,0,0,positiv
0.174141,0.221466,0.206782,0.372067,0,2.849333,0,0.201857,0,1.921906,0,0.150444,0,1.188017,1.046784,0,1.597469,0,0,2.688312,4.27686,5.113636,4.56752,0,0,0,0,0,0,0,0,0,0,10.454545,1.342238,0,0,0,0,0,0,1.271092,0,0,0,1.084262,0.597042,1.271544,0,1.434615,1.223315,5.049846,0,0,3.064227,0,0,0,0,0,0,4.764444,0,0,0,0,0,0,0,0,1.84232,0,0,0,0,0,0,0,0,0,1.592775,0,0,0,2.40445,negativ
1.174157,1.692354,2.78849,0.934611,0.373139,0.964978,0,0.742385,0,1.134936,0.581173,0.546204,0,1.815025,0.731087,0,0.488115,0,0,0,0,0,0,0,0,1.599762,0,0,0,1.686217,0,3.142077,0,0,2.46077,1.19237,0,2.369355,0,0,0,1.137293,2.784981,1.234424,3.774685,0.776103,0.267098,1.236944,0.336864,0.444048,3.029162,0,1.36154,0,1.896902,0,0,0,0.851333,0,0,2.802614,0,0,1.882353,2.137587,2.174442,1.008941,2.771816,0.579851,0.541859,2.319444,2.94391,0,1.093452,0,0,0,2.391927,0,0.796387,1.286415,2.429894,0,1.202225,negativ
0.552866,0.42187,0.820622,0.903308,0,3.46975,0,0.699122,0,0.669992,0.615718,0.73482,0,1.633523,0.822473,0,0.732173,0,5.948276,1.232143,0,4.6875,0,0,0,0.342806,0,0,0,2.529326,3.850446,0,0,0,1.845578,1.059885,4.372024,0,0,0,0,0.831099,0,0,0,1.417881,1.17112,1.062647,0.707414,1.39875,1.59031,0,2.859233,0,1.991748,0,0,0,0.44695,0,0,0,0,0,0,0,6.16092,0,0,1.642912,0.767633,0,0,0,0,0,0,0,0,52.485714,1.27422,0,2.915873,0,0,negativ
